substitution_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
b2828efd-378b-5e92-82b5-58bed903a3de,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,62698fc1-a45c-5ca0-9b0f-140a2082385c,Behringer,Melanie,7,40',40,,first half,TRUE,FALSE
58de1402-2588-5b4e-b723-3dca325102c3,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,ee84bb28-be91-5556-ba37-3c54f8a9728d,Bajramaj,Fatmire,19,40',40,,first half,FALSE,TRUE
18fed60a-05f6-51b3-990e-443536c022bf,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,040d3c9c-6583-5ec1-8110-2ac94ec3e593,Herlovsen,Isabell,9,46',46,,second half,TRUE,FALSE
110edbc0-3d4d-549c-b28f-19ce73882dff,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,898a6862-5de6-57f3-8d1c-666805923a69,Klaveness,Lise,20,46',46,,second half,FALSE,TRUE
da99f905-7228-5539-b9a5-b78d40a912a8,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,268272a9-fd3c-5952-9b18-5243169e2b0a,Følstad,Gunhild,3,48',48,,second half,TRUE,FALSE
9ca4c94e-70a9-53c3-a48a-23fc53c0e5b8,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,9f6f5e86-1b2d-5f98-9606-9f586e7b3dbe,Nordby,Siri,5,48',48,,second half,FALSE,TRUE
caa60d43-2cbc-5f30-ba0b-9ede94ab7e80,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,129b3f6f-95f5-523e-8606-45a128c6820a,Gulbrandsen,Solveig,8,56',56,,second half,TRUE,FALSE
f5c01108-02b5-58cf-bb1f-1b210803301a,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,8a5890ee-c105-5487-8c0f-76beba039d55,Storløkken,Lene,21,56',56,,second half,FALSE,TRUE
46620b60-0f78-59e7-bc1d-c7afececae4b,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,3a7f4d73-67ca-599b-b379-829411ca9994,Smisek,Sandra,8,65',65,,second half,TRUE,FALSE
af4e3469-a837-5f7f-aeb7-6c76a94675dc,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,82a09284-674f-5467-888e-cf361bb10bc0,Müller,Martina,16,65',65,,second half,FALSE,TRUE
fa0eafa6-2ead-5f16-b863-2988ffffb8a7,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,d3717662-4efc-5473-aa7c-26cc436adb93,Bresonik,Linda,6,81',81,,second half,TRUE,FALSE
e7348afc-3cda-5a83-ace9-13702fc588f0,eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,8976383a-c123-504f-94b7-cd4321aec7d8,Minnert,Sandra,13,81',81,,second half,FALSE,TRUE
bf3fee75-d642-5c1e-bad1-def107fb8dbb,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,3e511f93-08a7-503a-be58-6f97933928f3,Inzaghi,Filippo,9,55',55,,second half,TRUE,FALSE
42fcade9-f1a6-588a-82ed-37c432b1f4c6,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,47b07bdd-4cf8-54e5-99e7-14c481b4b3ef,Montella,Vincenzo,20,55',55,,second half,FALSE,TRUE
dca91b65-1871-5813-b924-1b804064cd2c,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,f5203a2d-05ee-54ba-bf59-d1eeb8e7c678,Panucci,Christian,2,63',63,,second half,TRUE,FALSE
b8cd70d7-3a68-558a-8d19-7c64310858c6,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,2d8c6df9-4369-5c59-8e60-35bd692095bc,Coco,Francesco,4,63',63,,second half,FALSE,TRUE
7c27b0be-fefc-53c6-a552-d6d253f4e931,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,055e35a8-1206-56cc-bb5a-2e837346300d,Rodríguez,Johan,18,76',76,,second half,TRUE,FALSE
2b7f3d71-2928-5697-b148-6eadd10467ef,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,7cdcaad7-26dc-5d08-8d75-e3196ab23337,Morales,Ramón,7,76',76,,second half,TRUE,FALSE
d9389d09-383b-5f26-a851-7c88af179f4f,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,ffdce26c-c69e-5447-aae4-924468cfdb40,García,Rafael,3,76',76,,second half,FALSE,TRUE
c09f999c-d8e1-5237-90ad-a120e8632d1d,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,bb48261d-e03c-57d4-b301-635c039f7e13,Caballero,Gabriel,19,76',76,,second half,FALSE,TRUE
da856cbb-391e-5058-a1da-c74643ad4b8a,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,6eaf1dee-e680-5ba2-8678-e20ec6a03d94,Totti,Francesco,10,78',78,,second half,TRUE,FALSE
1842c081-27ae-5bed-953b-35f0713db250,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,3cc6bfda-81a3-5669-a0ec-8099abdcac67,Del Piero,Alessandro,7,78',78,,second half,FALSE,TRUE
8fef317b-a7cb-5636-8ff9-fd9bb3d0502f,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,d7d8be4c-3701-503e-8c2f-6a581e779e63,Borgetti,Jared,9,80',80,,second half,TRUE,FALSE
92be5b81-56ca-5831-8f65-255f4a6d9ecf,c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,39d7f062-4905-5353-b846-69f9c61cc75c,Palencia,Francisco,17,80',80,,second half,FALSE,TRUE
fcd00478-122b-5f76-a02e-cdd258a86931,09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,e51bae0d-523a-5f78-b440-628059219924,Asllani,Kosovare,9,46',46,,second half,TRUE,FALSE
c5cea620-cbad-560a-b61d-99f917d68e9d,09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,553f80fb-db0f-5d8b-a97b-c82c3ab7167f,Schough,Olivia,22,46',46,,second half,FALSE,TRUE
1427a1e5-35db-57ab-a524-705532cbc5c7,09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,f33f43ce-0bdf-581e-9a62-ea7a17e98334,Dahlkvist,Lisa,7,57',57,,second half,TRUE,FALSE
b6103810-2e0c-5284-8df5-a45349ef9ff9,09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,f6b72b08-b368-5adf-98e1-685471c2e3d0,Sembrant,Linda,3,57',57,,second half,FALSE,TRUE
33d93042-697d-5492-95ba-1ab27051d08d,09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,d90e21df-1fd2-5261-8b40-3915489da732,Berglund,Emma,4,73',73,,second half,TRUE,FALSE
31622886-b4c5-5e0e-b3f1-63da845b0e1a,09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,30bf1a8e-d221-507a-9040-665b359f6644,Ilestedt,Amanda,14,73',73,,second half,FALSE,TRUE
39e00ce6-66d2-5a0e-a379-a59cc7c9a02c,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,9becd682-efe7-59bb-8c68-e650cbabb9d4,Burtini,Silvana,17,55',55,,second half,TRUE,FALSE
c4dab4ba-8411-5eaa-b08c-e998bc6bea47,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,211a44a0-2751-57ee-83e6-34f88f4e3486,Kiss,Kristina,8,55',55,,second half,FALSE,TRUE
31e9032e-511f-5192-a64a-0cc969f26003,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,f99787a4-c948-5d74-897b-ab83eb52c11b,Andersson,Malin,9,70',70,,second half,TRUE,FALSE
abfd288c-d5c8-5aad-b965-fdcb798b63a5,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,45c91794-83a5-563d-91b4-bc6956b3488e,Sjöström,Anna,17,70',70,,second half,TRUE,FALSE
c8b87b26-3cd5-5b17-92ca-da9b14d8784a,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,ffc6c38d-a046-5943-87d5-dc318689eb6a,Öqvist,Josefine,20,70',70,,second half,FALSE,TRUE
fe41e9cf-446f-5ef1-9559-bccb2ef79604,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,4eac3b65-7a7a-5161-975b-7d9097e4b362,Sjögran,Therese,15,70',70,,second half,FALSE,TRUE
b59f1b57-a976-544e-a481-d6a7b9ac9d7c,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,a1e94cbd-9b7a-5f1e-9936-96452dd567aa,Latham,Christine,2,74',74,,second half,TRUE,FALSE
5c1859e2-a224-5aba-ba11-a272a3196d55,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,a796346e-0d0a-5a76-bf0d-c8e36bad0a9a,Wilkinson,Rhian,9,74',74,,second half,FALSE,TRUE
3959da46-432f-5b4a-ac56-f8b79d053899,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,73df5ad0-9173-5448-ba57-d410250789f0,Bengtsson,Kristin,5,75',75,,second half,TRUE,FALSE
91993d59-e5e7-500b-9893-ce8ab9931947,3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,0093bfc7-ff90-55d5-a493-d59bd9887bff,Johansson,Sara,13,75',75,,second half,FALSE,TRUE
e98d0b39-7f8a-5580-909a-c88c1933bc6d,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,49d98770-f688-57d0-9745-bf460db0ed86,Schär,Fabian,22,46',46,,second half,TRUE,FALSE
04807972-bf9f-5885-a814-0abf82bcaf03,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,fd603883-ea8a-5e58-a425-698a6adfd04b,Cömert,Eray,18,46',46,,second half,FALSE,TRUE
47aea0a9-0328-5f34-9294-3f337b006f9b,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,d0f998b5-b8ff-5dbf-a0c5-b2288867b8b5,Sow,Djibril,15,54',54,,second half,TRUE,FALSE
4bedb8e5-8efa-5551-9c32-d2f5090ddcab,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,c366f61f-29ff-5676-878c-60e4b7dabb4f,Freuler,Remo,8,54',54,,second half,TRUE,FALSE
c824fcd0-1178-55a8-a54c-149ef4a43e3a,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,6cf4e4cb-63d0-5d4d-ba43-d933b10e54af,Zakaria,Denis,6,54',54,,second half,FALSE,TRUE
957fde05-1136-5053-a802-c891598cafdd,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,c0e5cd0a-3f70-573c-9cf1-2e614602e3aa,Seferovic,Haris,9,54',54,,second half,FALSE,TRUE
538df7dc-d0da-50b1-9b24-687bb195cea3,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,d8d9a033-844d-5f67-9d78-f20d741335b2,Vargas,Ruben,17,66',66,,second half,TRUE,FALSE
59a35351-70a4-5c2b-bc07-ef44f992710d,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,66fe9239-d806-5aa3-9f2e-a6eae427f910,Okafor,Noah,19,66',66,,second half,FALSE,TRUE
7157cdf3-22a7-5eca-a97e-3c1cf8d2469e,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,e3a6842b-af48-52d6-9917-1a90f4573b7e,Otávio,,25,74',74,,second half,TRUE,FALSE
9748c06f-9b14-5eb0-b069-a48c93fa4147,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,6f21dc82-a68c-550d-8243-ec6c8f3ddad6,Ramos,Gonçalo,26,74',74,,second half,TRUE,FALSE
ca12ec15-fc87-509a-80a7-95a255fd548c,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,650b5c5a-ecb1-5dce-a283-9e34874b8721,Félix,João,11,74',74,,second half,TRUE,FALSE
df4dc731-d1dc-566a-8dcc-bb3be87df6b3,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,b2df0e8e-426e-5591-84c1-7c2e7a3f2c7d,Horta,Ricardo,21,74',74,,second half,FALSE,TRUE
94daf2f3-e09e-540b-a937-e63b5bf5c0e4,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,0a47319e-e366-54f7-8e44-518f8a4efaf6,Vitinha,,16,74',74,,second half,FALSE,TRUE
16ca35bc-8fe7-52e9-b437-a2ec1970cdda,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,d3c07451-e83b-55e6-a734-7ec19f9e1083,Ronaldo,Cristiano,7,74',74,,second half,FALSE,TRUE
250d9948-b941-58f0-a57a-e69df33c04ec,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,59013121-ee41-5b8e-84e9-bc6aede3e708,Silva,Bernardo,10,81',81,,second half,TRUE,FALSE
cf177ab6-f035-5a9e-b4d2-970021bb76a0,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,ec99e9bd-46f8-53c9-83d6-e729bc5d95c0,Neves,Rúben,18,81',81,,second half,FALSE,TRUE
9c0069e4-efcb-58aa-9e89-e6a3e38271cd,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,6b21b369-4e42-517a-bd23-ed2fdeee85e9,Fernandes,Bruno,8,87',87,,second half,TRUE,FALSE
370b3869-7ec8-50a2-b3d7-f490eab535d4,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,ec62bd5a-1969-528e-ab74-b283d6a100b5,Leão,Rafael,15,87',87,,second half,FALSE,TRUE
9726a7f1-390f-54a6-9e7b-c86f77b30aaa,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,2292820b-afe2-58ed-9ab4-5641614f8825,Embolo,Breel,7,89',89,,second half,TRUE,FALSE
099af11d-fcbf-5932-8180-7574819ba809,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,70264aba-ec92-5816-a4c6-cf72c2b79300,Jashari,Ardon,26,89',89,,second half,FALSE,TRUE
8ee4867a-1aa1-5d3f-9e3c-88a8a48f170b,989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,02035e62-390d-517e-98ca-5e52feb17737,Netherlands vs Argentina,2022-12-09,quarter-finals,,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,TRUE,FALSE,455e468b-8ae7-5f18-b87f-33b3a528629a,de Roon,Marten,15,46',46,,second half,TRUE,FALSE
