tournament_id,tournament_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,dd8963e8-01cf-51aa-9354-34e9e8381e49,Ramos,Felipe,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,e26119a3-3a38-573a-ae10-af6a67f133ac,Shield,Mark,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,f075b386-c191-57a1-8393-d33c89571efa,Aquino,Ubaldo,Paraguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,fa52b075-7bbd-5099-8f48-4fb6ef343b1a,Codjia,Coffi,Benin,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,291c54e6-493f-5073-93a3-9da64b895398,Boucetta,Fethi,Tunisia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,336a493d-8f4f-5800-9fc7-f4266ac80f33,Lu,Jun,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,3aabb90a-f2c2-517f-9a44-e97ff56117e8,Imperatore,Salvador,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,4401e3aa-46e4-53c5-9094-023afe437687,Nikakis,Vassilios,Greece,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,5fe90a59-cf14-5ed0-a64f-d5e9fbdf96cc,McCluskey,Jim,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,71368cdd-81c3-5fe1-9285-8df9506e7555,Shrestha,Gyanu Raja,Nepal,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,7ab72cc9-d3b9-57cd-ae85-981105ac4ef9,Toro Rendón,John,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,8e561848-1a6f-5b0c-8a2a-a7dde6775eb4,Rodríguez Medina,Rafael,El Salvador,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,c7fff6af-e22a-52e8-ac1e-e4ecfdf838dd,Yengo,Omer,Congo,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,cef8948a-b04e-543b-ab5d-7b0a326f5729,Vasconcelos,Cláudia,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
cb194f04-c36a-5525-a51a-2219d44c0be3,1991 FIFA Women's World Cup,dca5f62a-f503-5d11-b0c1-5cb0320e181e,Zhuk,Vadim,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,00260c9b-dd8e-5ffe-b68f-fe523d514ee6,Simon,Carlos Eugênio,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,010e652b-982f-5eef-ad49-0714a8a0e92f,Rodríguez,Marco Antonio,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,031e628c-4548-532e-a6f2-72b75421e38d,Maidin,Shamsul,Singapore,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,103f6956-7121-504b-ba65-050d6072a394,Abdel-Fatah,Essam,Egypt,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,54d0e0e8-b719-58c1-9ae9-998076b32097,Busacca,Massimo,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,5f867b06-3c10-57a0-ab38-d39b3c03942c,Kamikawa,Toru,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,5fef0b6d-009b-5b2c-ab65-14d4230da5ef,Poulat,Éric,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,61f7dc4e-7733-5f48-9050-c0c4f9658a40,Ruiz,Óscar,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,68140538-5d35-592b-aa56-1cbc0803a7a1,Archundia,Benito,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,69e3df1e-6b18-5e9f-9bdc-4da5c2ca669d,Merk,Markus,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,6b8a0ece-b3fb-54d3-8e2c-39f8d3896bbb,Poll,Graham,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,77761692-88a0-5942-8973-ccc7a2773b18,Rosetti,Roberto,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,792d9b49-9749-5d24-a19c-0e3a39a6c056,Larrionda,Jorge,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,8af2cff6-87ec-510c-8b1f-034a57ddfc3a,Amarilla,Carlos,Paraguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,96e180f9-df84-5baf-9990-f5c758416bcb,Ivanov,Valentin,Russia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,b92a562a-f1aa-5745-aa0d-30fd87529022,Micheľ,Ľuboš,Slovakia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,c2f2310f-ade4-5bee-8c51-e1e638bef22b,Medina Cantalejo,Luis,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,c32e0acd-63a8-51b0-9ca5-c73d36bc7ced,De Bleeckere,Frank,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,cb345b74-0da5-5dc9-8f5b-5c62cf42e716,Elizondo,Horacio,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,e26119a3-3a38-573a-ae10-af6a67f133ac,Shield,Mark,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,fa52b075-7bbd-5099-8f48-4fb6ef343b1a,Codjia,Coffi,Benin,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,01bcf209-9fde-5583-8f6c-3bdff7f09576,Beck,Christine,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0473c842-b48f-58f0-8973-353813be0cca,Ogston,Tammy,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,140e52aa-d95a-567c-8afb-acbaad2fdd90,Palmqvist,Jenny,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,2e3b8fba-0541-5da3-bf15-5e7ece1cbe19,Oiwa,Mayumi,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,5a31a1c3-6ac8-540b-a532-f33ab4a653ff,Seitz,Kari,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,68fbd572-0d2d-5b51-b8a5-0c376160d5d9,Damková,Dagmar,Czech Republic,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,6dfba9a1-f211-5518-80c4-9565d4edc70d,Kamnueng,Pannipar,Thailand,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,6f299580-56d2-5a82-9626-6dbcf7aca74d,Correa,Adriana,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,72956e3f-5fc4-5d29-9462-2cbbf162f93d,Ferreira-James,Dianne,Guyana,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,96689d5d-c1ac-5ca0-bac2-fe323fa60e97,Bennett,Jennifer,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,a8c206ff-7b9e-5b14-b4a4-87006354de7e,Petignat,Nicole,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,af917b68-0cc3-58d0-9439-9bda7e321b1b,Gaál,Gyöngyi,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,b76cb9ae-dbfc-54af-b43d-35e9c8dbbf3a,Niu,Huijun,China,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,08dd76bc-1b25-5884-9dc0-01cf3a2121aa,Barlassina,Rinaldo,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,27d31860-d517-50f1-9664-d75ce2805fcc,Beranek,Alois,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,36ca99ea-71e4-5935-b244-0a9c42a65db5,Eklind,Ivan,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,5b3ede95-0544-5268-8b13-f8152ea4216d,Birlem,Alfred,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,7a42c487-9533-5ace-a377-b7173fc3b237,Carraro,Albino,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,82726192-b979-5ff2-a211-bc6236040123,van Moorsel,Johannes,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,9c502d0e-bf48-55e9-ad03-55e7cc07cc0f,Langenus,John,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,a6cf6216-9b88-5b62-bbcd-fdf1445983ca,Mercet,René,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,b4ca43bc-21c5-5203-a422-d0787263a5e8,Baert,Louis,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,c6e3f8b3-1006-532d-83dd-5f075f6d5ab8,Mattea,Francesco,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,f6d82344-7d8b-5077-803b-1c2a11b37692,Braun,Eugen,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,077c1ac8-d850-5ba7-9af6-5a81a7cd3b14,Dienst,Gottfried,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,0d6d8b0c-1086-5965-8473-6df9b6ab40c5,Levnikov,Nikolai,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,165d1b98-eb9e-58b1-9101-f4803d38f8fe,Etzel Filho,João,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,2cab4f45-58bc-541b-a3ac-4161ca090d5a,Yamasaki Maldonado,Arturo,Peru,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,41fbcda3-a291-5a9a-9154-fdd4de8e2f50,Garay Gardeazábal,Juan,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,49afe004-3b47-5ed4-8ce4-1b9c73b7fd06,Blavier,Antoine,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,4a8ff341-17af-5065-8121-692a98cce46a,Horn,Leo,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,54876d43-1a7d-5a4b-844b-c6d65c70360a,Dorogi,Andor,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,5b425033-1087-5014-87bd-9ade5d40ab3b,Bustamante,Sergio,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,5ce35f01-9a82-5424-9a20-80149e7909c1,Aston,Kenneth,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,8c0c81fb-cfba-5e4f-ba61-2d5f82d64ebb,Galba,Karol,Czechoslovakia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,94889552-e98a-5c59-b1f5-47bd58e0d18a,Tesanić,Branko,Yugoslavia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,96897017-9182-5ae6-9b4a-4ac62a9da786,Dusch,Albert,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,a558366a-4925-565b-91ee-e40e80dcd232,Schwinte,Pierre,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,d402f776-23ae-56e9-88c3-c39f319801c3,Davidson,Bobby,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,da45c5da-056a-5ea2-958e-6be9defeb86d,Robles,Carlos,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,f9cff208-761e-5e53-97a9-a8936854c809,Steiner,Carl Erich,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,fa9c7b03-a012-559e-964f-3266aec06c21,Jonni,Cesare,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,0c0964d4-7628-587b-a0f2-cbb82d502d64,Brizio Carter,Arturo,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,0d6d8b0c-1086-5965-8473-6df9b6ab40c5,Levnikov,Nikolai,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,13aca935-5f85-5b56-a47c-e076b2822b70,Durkin,Paul,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,15120e0a-ea55-5f8a-9fc4-955e2d12a2ff,Baharmast,Esfandiar,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,167b7fd9-0df7-5a83-957b-f6460b4464d0,Castrilli,Javier,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,1caa804a-2cb6-57cb-af8c-0583d98898d3,Bouchardeau,Lucien,Niger,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,1eff1e02-b415-5fad-893b-910ac45561e7,Al-Ghandour,Gamal,Egypt,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,25b31a9e-6593-5ad9-bad3-083f74769e51,Wójcik,Ryszard,Poland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,334b8367-32ab-5624-bc66-c2eeb7622c09,Rahman Al-Zeid,Abdul,Saudi Arabia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,46b1ffac-548f-539b-98a2-6fca5925f6b1,McLeod,Ian,South Africa,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,55ca52f1-27d4-5d85-8912-bea7d3ecb9b0,Rezende de Freitas,Márcio,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,57e1c0cd-f290-5c77-a211-2eebd5d2b38f,Pedersen,Rune,Norway,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,58e6d868-4038-5f5c-a179-632211ca57e3,Meier,Urs,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,6f6b60be-6b7e-5f0e-a07c-c7b2b18ca8c9,Batta,Marc,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,70cdedac-37e7-5e5a-b0ac-66cab1e6120c,Lennie,Eddie,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,76c0c51c-598d-57a3-b8f1-0026f220ff26,Melo Pereira,Vítor,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,76ed7bd4-6a25-5489-b8e2-b447912871cd,Lim,Kee Chong,Mauritius,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,7ab72cc9-d3b9-57cd-ae85-981105ac4ef9,Toro Rendón,John,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,8acbff1e-f41c-58f4-82f5-15991f65ddad,Tejada Noriega,Alberto,Peru,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,90a08f02-1896-5b7f-9f11-660346bbdb53,Okada,Masayoshi,Japan,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,924d7782-de6b-53fd-aff6-7a3dc1f3d552,van der Ende,Mario,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,9541dc57-48f1-5399-8bd6-5eb66d52fe5a,Vágner,László,Hungary,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,a083257e-d2dd-5ed1-971b-6f76d07b4755,Belqola,Said,Morocco,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,a11aeea8-0a45-5c19-af6a-9497b7d6f12c,Collina,Pierluigi,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,a6b65233-b7f1-517e-be7f-0baf99b8d268,Un-prasert,Pirom,Thailand,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,aec2fd6b-19b0-502d-966b-2da9170d1ec4,Heynemann,Bernd,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,b0fb763f-b82d-53dd-bfa3-13ebb12ef17a,Nielsen,Kim Milton,Denmark,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,bad1acc5-0213-5782-86b0-e427a56d022e,Benkö,Günter,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,c6eac935-3129-5f6b-b545-46d2e152a2c1,García-Aranda,José María,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,ca3c618a-3cd2-51ba-94cb-6f3a7e52affb,Dallas,Hugh,Scotland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA
