tournament_id,tournament_name,award_id,award_name,shared,player_id,family_name,given_name,team_id,team_name,team_code
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,158e646a-4668-566e-8280-d03b63290640,Wambach,Abby,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,FALSE,88c7ea57-35e6-58de-97a3-3729eeaae87c,Angerer,Nadine,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,0eb58918-09eb-566d-835f-76c3877c264d,Cristiane,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,08b1c0bd-3a74-503f-b0f2-10eb4553061f,Marta,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,7d72f96a-b5f0-5c5c-b215-4fdd60d4c816,Prinz,Birgit,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,8dc494a3-3c1d-574e-907f-2fafc82ac367,Gulbrandsen,Ragnhild,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,08b1c0bd-3a74-503f-b0f2-10eb4553061f,Marta,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,158e1cff-c7bd-5406-8df4-cd35b3f70706,Conen,Edmund,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,26f07220-9dac-5530-b6b1-900158b0848a,Schiavio,Angelo,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,f35407ce-69f9-5252-9bdf-0d3e842402fe,Nejedlý,Oldřich,cf23603f-09d6-52e6-9c7e-fb8db4554297,Czechoslovakia,CSK
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,6a5f4065-ff5a-5daf-a30d-98fc2c0c760c,Albert,Flórián,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,5d98496e-60cc-555e-a138-b918f80168ca,Garrincha,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,c3a55f0c-af27-50ce-bacc-d1c7dd66ff90,Ivanov,Valentin,6c983d26-03e1-5649-a13f-42b61e101a0e,Soviet Union,SUN
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,75b3b90f-aa66-5aab-b80d-4beb9c53b59f,Jerković,Dražan,9a9be60e-89da-590c-95a8-6e5802b5deb5,Yugoslavia,YUG
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,c421f6f7-6398-5b4b-89d2-ccf45ff30ac7,Sánchez,Leonel,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,489edf7d-e5bf-53ce-9aff-68cbc2f67e99,Vavá,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
f97aa139-2102-5d5d-adbe-eb5f91a07de6,1962 FIFA Men's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,6a5f4065-ff5a-5daf-a30d-98fc2c0c760c,Albert,Flórián,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,b9ee0af3-0bc4-5d1d-aa2a-0ede858b5147,Batistuta,Gabriel,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,b4454bbe-c865-5356-9f54-4a7722deeea4,Vieri,Christian,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,FALSE,35b6b6f2-77fc-586e-bef6-f57e9830b334,Barthez,Fabien,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,095d4dae-97f5-5d35-b237-94e9816e2aff,Thuram,Lilian,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,3e48e77f-d637-5a57-a13e-0b28d358ce7e,Šuker,Davor,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,46e60e95-b648-59c8-9600-d61ac9684e29,Šuker,Davor,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,04287b0d-24cb-5c63-8583-7ec03173ce19,Owen,Michael,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,3e48e77f-d637-5a57-a13e-0b28d358ce7e,Šuker,Davor,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,46e60e95-b648-59c8-9600-d61ac9684e29,Šuker,Davor,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,c6d7a149-4d7b-59f8-8b38-6acaa67f72f5,Ronaldo,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
