tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,manager_id,family_name,given_name,country_name
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,790a45e4-6b66-5e33-a5ef-f2a9d6712b4a,Neid,Silvia,Germany
eae9dec6-fcb0-5343-8f9b-c07e3895e50a,2007 FIFA Women's World Cup,0067a42b-9708-5c6f-bd60-0d20f08c0e3a,Germany vs Norway,2007-09-26,semi-finals,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,a2d307a5-8929-5fdd-a8cd-be5841673c28,Berntsen,Bjarne,Norway
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,TRUE,FALSE,0836c1d6-109a-5427-858a-62547bd5d05b,Aguirre,Javier,Mexico
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,008ee188-ddec-5bd6-9ac8-b6ff21046bf8,Mexico vs Italy,2002-06-13,group stage,Group G,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,FALSE,TRUE,1be3d28b-ed12-55ca-91c6-01a6eb59a08b,Trapattoni,Giovanni,Italy
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,e0796bbe-e83a-5be6-ba1b-172b1fd32a43,Sundhage,Pia,Sweden
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,00ac82e9-0086-5e5a-9408-7c100f6ff9f1,Sweden vs Nigeria,2015-06-08,group stage,Group D,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,a9d7c0b5-951e-5af0-8605-97f01ae9eea7,Okon,Edwin,Nigeria
6be60fed-dffa-5aa5-89a6-374b2bcb8c92,1958 FIFA Men's World Cup,00f2c6c7-b83a-595b-a500-0f3a4c1f9fd3,Brazil vs Sweden,1958-06-29,final,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,975371a8-7a9a-5e9b-915d-4c5e8a75b358,Feola,Vicente,Brazil
6be60fed-dffa-5aa5-89a6-374b2bcb8c92,1958 FIFA Men's World Cup,00f2c6c7-b83a-595b-a500-0f3a4c1f9fd3,Brazil vs Sweden,1958-06-29,final,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,FALSE,TRUE,d57faa21-f30b-5242-b4d7-6231be4cd63c,Raynor,George,England
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,436eeffb-0300-5dec-a9d2-91b1909d5eca,Domanski-Lyfors,Marika,Sweden
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,012b4979-6e18-5aed-95cb-aeaa0d6e04fd,Sweden vs Canada,2003-10-05,semi-finals,,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,TRUE,FALSE,c3d6645a-a87c-5c22-b380-03b193f92781,Santos,Fernando,Portugal
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0152a883-b8f6-5656-b596-16bd5050b7ec,Portugal vs Switzerland,2022-12-06,round of 16,,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,FALSE,TRUE,238143d3-89b9-5544-8291-b8517c629d96,Yakin,Murat,Switzerland
5d9da256-e241-508e-85a7-5a17c07f186a,1950 FIFA Men's World Cup,01a623d2-9dcd-5624-a054-e47c0f6a1238,Uruguay vs Brazil,1950-07-16,final round,,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,TRUE,FALSE,f84426ce-28fd-5535-8ecb-f0c7ae1688c6,López,Juan,Uruguay
5d9da256-e241-508e-85a7-5a17c07f186a,1950 FIFA Men's World Cup,01a623d2-9dcd-5624-a054-e47c0f6a1238,Uruguay vs Brazil,1950-07-16,final round,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,FALSE,TRUE,18125071-7df6-5c3d-8f55-b9272deac3cd,Costa,Flávio,Brazil
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,01bee1d0-3328-5d4e-9c30-d4f828e25d42,Czechoslovakia vs Netherlands,1938-06-05,round of 16,,cf23603f-09d6-52e6-9c7e-fb8db4554297,Czechoslovakia,CSK,TRUE,FALSE,cd6be7b1-9e43-524a-af3f-b3d34d0bf673,Meissner,Josef,Czechoslovakia
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,01bee1d0-3328-5d4e-9c30-d4f828e25d42,Czechoslovakia vs Netherlands,1938-06-05,round of 16,,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,FALSE,TRUE,a5ac037e-bb4d-5e55-b690-126984717698,Glendenning,Bob,England
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,02035e62-390d-517e-98ca-5e52feb17737,Netherlands vs Argentina,2022-12-09,quarter-finals,,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,TRUE,FALSE,caa09e8a-db1e-5e2c-a4b3-6fde7f127057,van Gaal,Louis,Netherlands
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,02035e62-390d-517e-98ca-5e52feb17737,Netherlands vs Argentina,2022-12-09,quarter-finals,,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,FALSE,TRUE,b3ec3dd9-244e-5895-9890-5b14bd03731c,Scaloni,Lionel,Argentina
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,024e4d02-646d-5b19-9c71-27570a3365f7,Argentina vs Croatia,1998-06-26,group stage,Group H,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,TRUE,FALSE,4d0397d4-ad90-5ed5-b682-c68b43899dec,Passarella,Daniel,Argentina
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,024e4d02-646d-5b19-9c71-27570a3365f7,Argentina vs Croatia,1998-06-26,group stage,Group H,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV,FALSE,TRUE,3eaf2605-1f9e-5fc9-bec2-17edac9d64cf,Blažević,Miroslav,Croatia
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0253e09f-774a-5109-b400-0b0f45f6247f,Denmark vs Tunisia,2022-11-22,group stage,Group D,dfb099cc-e7ea-5e4f-b492-bdbf6e8e179b,Denmark,DNK,TRUE,FALSE,f6a66dc7-8844-5019-8df0-c28bce63391a,Hjulmand,Kasper,Denmark
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,0253e09f-774a-5109-b400-0b0f45f6247f,Denmark vs Tunisia,2022-11-22,group stage,Group D,b627769a-7468-5b82-85ee-a38f3d71a3c6,Tunisia,TUN,FALSE,TRUE,c0fd8abb-a08e-5c68-826b-675f307f13c7,Kadri,Jalel,Tunisia
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,0278b104-9bf6-56a2-93bd-3b8564046fd6,Sweden vs Australia,2011-07-10,quarter-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,f2672226-d9bd-575e-b835-6c5fe52fa638,Dennerby,Thomas,Sweden
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,0278b104-9bf6-56a2-93bd-3b8564046fd6,Sweden vs Australia,2011-07-10,quarter-finals,,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,FALSE,TRUE,90bff27f-6e34-5af1-b982-5ce612b94bc5,Sermanni,Tom,Scotland
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,03006da9-a87e-5f73-ba2b-38804c80aefc,China vs Haiti,2023-07-28,group stage,Group D,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,TRUE,FALSE,ceb130e7-46f3-5ac8-ad67-a44693d928cb,Qingxia,Shui,China
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,03006da9-a87e-5f73-ba2b-38804c80aefc,China vs Haiti,2023-07-28,group stage,Group D,3a57ba00-89d9-50ec-b7f0-c37c9920a2fa,Haiti,HTI,FALSE,TRUE,782b29ec-0a33-5113-9fcd-4f7bc885c0f5,Delépine,Nicolas,France
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,0331dca2-ef3b-511d-a5b6-f0d4ff1ba8cc,Spain vs Bulgaria,1998-06-24,group stage,Group D,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,TRUE,FALSE,9ffbe676-0bdb-528b-8eb7-f7d35a1e8d25,Clemente,Javier,Spain
fbe31e5e-d2a1-50dd-a5ca-93784ee9f889,1998 FIFA Men's World Cup,0331dca2-ef3b-511d-a5b6-f0d4ff1ba8cc,Spain vs Bulgaria,1998-06-24,group stage,Group D,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,FALSE,TRUE,cb6d658e-f107-5968-b70a-51d4f14852a3,Bonev,Hristo,Bulgaria
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,034f037c-859c-54c2-8053-60d524558e61,Argentina vs Japan,2019-06-10,group stage,Group D,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,TRUE,FALSE,014f518c-a9a3-5edb-af68-39909dc0e3e7,Borrello,Carlos,Argentina
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,034f037c-859c-54c2-8053-60d524558e61,Argentina vs Japan,2019-06-10,group stage,Group D,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,FALSE,TRUE,d898119b-d89f-519c-b88a-880f3adb8c5d,Takakura,Asako,Japan
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,038ac9bb-2fac-5391-8fb5-b05c6ac8f4ed,Germany vs Norway,1995-06-18,final,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,35d00835-7788-58c3-9cb1-5222f3278828,Bisanz,Gero,Germany
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,038ac9bb-2fac-5391-8fb5-b05c6ac8f4ed,Germany vs Norway,1995-06-18,final,,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,FALSE,TRUE,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,03a70d96-ad94-56e9-b9d4-a9d0e3e33c25,Russia vs Saudi Arabia,2018-06-14,group stage,Group A,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,TRUE,FALSE,ba6f283c-01d4-5d71-a46a-b29b74ca4d47,Cherchesov,Stanislav,Russia
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,03a70d96-ad94-56e9-b9d4-a9d0e3e33c25,Russia vs Saudi Arabia,2018-06-14,group stage,Group A,8cca4b99-7e47-5808-9e58-9803329fa50a,Saudi Arabia,SAU,FALSE,TRUE,d06e4188-60ba-5135-8005-fe325fb3c202,Pizzi,Juan Antonio,Spain
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,041042a3-517a-595f-9f7d-4f524f0cfbf7,England vs Ecuador,2006-06-25,round of 16,,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,TRUE,FALSE,a6b50cae-568b-54ab-bdc5-4e247e4fe0a0,Eriksson,Sven-Göran,Sweden
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,041042a3-517a-595f-9f7d-4f524f0cfbf7,England vs Ecuador,2006-06-25,round of 16,,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,FALSE,TRUE,e4ed9f13-0059-5d17-afa4-bd19eca9a345,Suárez,Luis Fernando,Colombia
980713b4-f72a-5fb3-a406-6de227728b1d,1982 FIFA Men's World Cup,04644fa1-1c18-5b9f-b104-4d140cdf3909,Scotland vs New Zealand,1982-06-15,first group stage,Group 6,fc2ce361-82ed-537a-85f1-ff8f384d11b1,Scotland,SCO,TRUE,FALSE,518b165d-8644-5d7e-a32f-892fe1da8e1d,Stein,Jock,Scotland
980713b4-f72a-5fb3-a406-6de227728b1d,1982 FIFA Men's World Cup,04644fa1-1c18-5b9f-b104-4d140cdf3909,Scotland vs New Zealand,1982-06-15,first group stage,Group 6,11240419-821b-5fbb-bf15-4906f40e3951,New Zealand,NZL,FALSE,TRUE,eccd781a-68d3-5e95-984d-f90aad2778dd,Adshead,John,England
6be60fed-dffa-5aa5-89a6-374b2bcb8c92,1958 FIFA Men's World Cup,04662c35-40c5-5478-a96f-a2381db96bd4,Hungary vs Wales,1958-06-08,group stage,Group 3,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,TRUE,FALSE,118f2e23-c2af-5ed2-a6ce-854e6f0766d7,Baróti,Lajos,Hungary
6be60fed-dffa-5aa5-89a6-374b2bcb8c92,1958 FIFA Men's World Cup,04662c35-40c5-5478-a96f-a2381db96bd4,Hungary vs Wales,1958-06-08,group stage,Group 3,172bbcf1-8dd9-50ac-ba34-b51c641a833e,Wales,WAL,FALSE,TRUE,be79bcaa-c107-5177-8c08-924fd56eafdf,Murphy,Jimmy,Wales
5628ea07-73ab-57ad-99be-84c20dc96cc0,1954 FIFA Men's World Cup,0469148c-70f7-59d4-b8a4-8f18f31717e7,Uruguay vs England,1954-06-26,quarter-finals,,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,TRUE,FALSE,f84426ce-28fd-5535-8ecb-f0c7ae1688c6,López,Juan,Uruguay
5628ea07-73ab-57ad-99be-84c20dc96cc0,1954 FIFA Men's World Cup,0469148c-70f7-59d4-b8a4-8f18f31717e7,Uruguay vs England,1954-06-26,quarter-finals,,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,FALSE,TRUE,605710b9-5847-5e36-9606-d4b8e47edb9e,Winterbottom,Walter,England
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,0470758b-cef1-57e8-9636-05d445db4e34,England vs Trinidad and Tobago,2006-06-15,group stage,Group B,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,TRUE,FALSE,a6b50cae-568b-54ab-bdc5-4e247e4fe0a0,Eriksson,Sven-Göran,Sweden
d52279b1-f4bd-5228-862f-a0a23d6cd16d,2006 FIFA Men's World Cup,0470758b-cef1-57e8-9636-05d445db4e34,England vs Trinidad and Tobago,2006-06-15,group stage,Group B,017c48cb-b97e-5de7-b7cd-7df9586d9d34,Trinidad and Tobago,TTO,FALSE,TRUE,da712882-6a90-55c1-ae3e-b9c367dd64dd,Beenhakker,Leo,Netherlands
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,04b15367-65e7-5711-b734-a7ddd4f9f60f,Spain vs Sweden,2023-08-15,semi-finals,,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,TRUE,FALSE,b426fb0c-111e-589b-8390-ab3411261987,Vilda,Jorge,Spain
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,04b15367-65e7-5711-b734-a7ddd4f9f60f,Spain vs Sweden,2023-08-15,semi-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,FALSE,TRUE,0d8f65a2-6956-59ed-9f0a-15a532e13110,Gerhardsson,Peter,Sweden
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,04ca0c6e-0f02-5e9a-8166-3299398923fb,England vs Belgium,1990-06-26,round of 16,,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,TRUE,FALSE,8bc2acc7-02ee-545a-8fb2-ccac0d316850,Robson,Bobby,England
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,04ca0c6e-0f02-5e9a-8166-3299398923fb,England vs Belgium,1990-06-26,round of 16,,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL,FALSE,TRUE,aeb7b186-b324-5314-a73b-de4acb845d33,Thys,Guy,Belgium
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,04df99c5-b715-5dd4-8b21-757448c1261a,Ghana vs Australia,2003-09-28,group stage,Group D,55f8040d-0098-5415-abdf-66098ef3bbee,Ghana,GHA,TRUE,FALSE,77ce90fb-c197-5a96-8745-39a7c0b556da,Aryee,Oko,Ghana
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,04df99c5-b715-5dd4-8b21-757448c1261a,Ghana vs Australia,2003-09-28,group stage,Group D,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,FALSE,TRUE,716fad10-9b06-5c5e-8d7b-5ee17aa19b2c,Santrac,Adrian,Australia
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,0510f7a3-c3b8-56c7-8eb7-98583c94826d,France vs Brazil,2023-07-29,group stage,Group F,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,TRUE,FALSE,5b5a4f33-48e9-5870-8d9c-352678243818,Renard,Hervé,France
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,0510f7a3-c3b8-56c7-8eb7-98583c94826d,France vs Brazil,2023-07-29,group stage,Group F,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,FALSE,TRUE,e0796bbe-e83a-5be6-ba1b-172b1fd32a43,Sundhage,Pia,Sweden
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,051116ed-17f1-555a-877f-1ac6c47b3dc5,Netherlands vs West Germany,1978-06-18,second group stage,Group A,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,TRUE,FALSE,5891bd52-6073-5ee3-8e25-b9f324b02a31,Happel,Ernst,Austria
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,051116ed-17f1-555a-877f-1ac6c47b3dc5,Netherlands vs West Germany,1978-06-18,second group stage,Group A,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,FALSE,TRUE,f1a40b7b-e23d-5f2a-a874-788acf47dcc5,Schön,Helmut,Germany
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,051f52bf-2f5a-5796-a262-d18c36cb3fa8,Norway vs Canada,1999-06-23,group stage,Group C,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,TRUE,FALSE,d6538004-2e31-5faa-a259-4d9bb459268f,Høgmo,Per-Mathias,Norway
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,051f52bf-2f5a-5796-a262-d18c36cb3fa8,Norway vs Canada,1999-06-23,group stage,Group C,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,4ed72a6d-b1a2-5c82-bbc0-ede83e7c96c4,Turnbull,Neil,England
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,055de8b6-6473-548b-b1e9-1af704058d6a,Brazil vs Turkey,2002-06-03,group stage,Group C,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,d86bec98-11ea-5f35-a5cc-68479d885367,Scolari,Luiz Felipe,Brazil
c18a4889-5b51-5337-bc1a-a0731c1d97eb,2002 FIFA Men's World Cup,055de8b6-6473-548b-b1e9-1af704058d6a,Brazil vs Turkey,2002-06-03,group stage,Group C,d1c45d05-d0bd-55b8-b370-dfa64d998bcc,Turkey,TUR,FALSE,TRUE,6e1d75de-a996-5935-802c-20eca1679dd8,Güneş,Şenol,Turkey
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,058430f5-be06-5046-832a-7d77f3318c46,Brazil vs Australia,2015-06-21,round of 16,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,43fb7640-96ba-5296-9f75-cb63de39b526,Vadão,,Brazil
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,058430f5-be06-5046-832a-7d77f3318c46,Brazil vs Australia,2015-06-21,round of 16,,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,FALSE,TRUE,eebda319-664f-5ec2-bcff-dacb77022ef7,Stajcic,Alen,Australia
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,0588647e-d6a7-55b0-85ad-6edbec70abc6,Ghana vs Russia,2003-09-25,group stage,Group D,55f8040d-0098-5415-abdf-66098ef3bbee,Ghana,GHA,TRUE,FALSE,77ce90fb-c197-5a96-8745-39a7c0b556da,Aryee,Oko,Ghana
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,0588647e-d6a7-55b0-85ad-6edbec70abc6,Ghana vs Russia,2003-09-25,group stage,Group D,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,FALSE,TRUE,d6451904-74df-5613-908d-a89800fbfc0a,Bystritsky,Yuri,Russia
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,0597a127-9b28-59be-ad84-b9361e49f7f5,Yugoslavia vs United Arab Emirates,1990-06-19,group stage,Group D,9a9be60e-89da-590c-95a8-6e5802b5deb5,Yugoslavia,YUG,TRUE,FALSE,984d004d-1817-5a16-a86b-eebe7844f4b9,Osim,Ivica,Yugoslavia
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,0597a127-9b28-59be-ad84-b9361e49f7f5,Yugoslavia vs United Arab Emirates,1990-06-19,group stage,Group D,af3186ce-dc7a-5681-abe7-c1b30465f9ed,United Arab Emirates,ARE,FALSE,TRUE,b04380db-a075-5f4a-a525-272a2712b755,Parreira,Carlos Alberto,Brazil
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,059b6ae2-8f6c-5429-875d-de72062b5ff3,Czechoslovakia vs Germany,1934-06-03,semi-finals,,cf23603f-09d6-52e6-9c7e-fb8db4554297,Czechoslovakia,CSK,TRUE,FALSE,60ec72b0-68ab-55d0-b91c-86e8427a23b8,Petrů,Karel,Czechoslovakia
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,059b6ae2-8f6c-5429-875d-de72062b5ff3,Czechoslovakia vs Germany,1934-06-03,semi-finals,,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,FALSE,TRUE,a7aded35-40b7-57cf-9e3a-d981ef455e39,Nerz,Otto,Germany
5628ea07-73ab-57ad-99be-84c20dc96cc0,1954 FIFA Men's World Cup,05cdf6e8-41e5-5bcc-b93e-57526527120d,England vs Belgium,1954-06-17,group stage,Group 4,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,TRUE,FALSE,605710b9-5847-5e36-9606-d4b8e47edb9e,Winterbottom,Walter,England
5628ea07-73ab-57ad-99be-84c20dc96cc0,1954 FIFA Men's World Cup,05cdf6e8-41e5-5bcc-b93e-57526527120d,England vs Belgium,1954-06-17,group stage,Group 4,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL,FALSE,TRUE,6266847f-e020-539e-b042-88fe1b4bd918,Livingstone,Doug,Scotland
717bed6b-0e65-5efa-8010-ab689ff32abe,1970 FIFA Men's World Cup,05e1e8a7-ce5d-569a-a127-1e5d86c27c7d,West Germany vs Peru,1970-06-10,group stage,Group 4,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,TRUE,FALSE,f1a40b7b-e23d-5f2a-a874-788acf47dcc5,Schön,Helmut,Germany
717bed6b-0e65-5efa-8010-ab689ff32abe,1970 FIFA Men's World Cup,05e1e8a7-ce5d-569a-a127-1e5d86c27c7d,West Germany vs Peru,1970-06-10,group stage,Group 4,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,FALSE,TRUE,6b28db26-fff1-552a-99b3-f2c23885f112,Didi,,Brazil
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,05e8f1f5-9b45-5605-908f-c6e2b97868c1,Sweden vs England,2018-07-07,quarter-finals,,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,373a7761-27ea-5c9c-ab2e-533bb00a3042,Andersson,Janne,Sweden
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,05e8f1f5-9b45-5605-908f-c6e2b97868c1,Sweden vs England,2018-07-07,quarter-finals,,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,FALSE,TRUE,d46f4e7a-bb39-5483-99ff-6d18536df6d5,Southgate,Gareth,England
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,05f0c30c-6970-5c63-b0a6-e75b2454ddfb,France vs Morocco,2022-12-14,semi-finals,,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,TRUE,FALSE,aec9de42-ea25-5224-b04b-167d21a55ab8,Deschamps,Didier,France
989bb40b-e4d2-554d-b25d-51c776e801e2,2022 FIFA Men's World Cup,05f0c30c-6970-5c63-b0a6-e75b2454ddfb,France vs Morocco,2022-12-14,semi-finals,,265f639f-c7d5-5ca2-b708-b0995f6c2b89,Morocco,MAR,FALSE,TRUE,4ebc8c22-b267-5b1d-be0b-4735894d8581,Regragui,Walid,Morocco
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,0609e72f-e744-523b-8194-7bb5a75ca180,Germany vs Canada,2003-09-20,group stage,Group C,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,TRUE,FALSE,32e85f5a-8d4a-5dde-a7b1-4fc9b6a9e29e,Theune-Meyer,Tina,Germany
3ceb381b-9f6e-54ff-b80d-d1bade27a3b5,2003 FIFA Women's World Cup,0609e72f-e744-523b-8194-7bb5a75ca180,Germany vs Canada,2003-09-20,group stage,Group C,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,FALSE,TRUE,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
