tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,squad_position_name,squad_position_code
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,02c12109-fcea-52b3-9dcc-2209d7abf506,Sosa,Roberto,12,goal keeper,GK
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,377ea369-1434-5a7c-9286-e7995ff94281,Díaz,Nelson,13,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,b8a358b6-a65c-5dc0-85fb-4c526855f15d,Álvarez,Emilio,14,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,c8425566-618a-56b3-aab3-58ecabfa4ca1,Ubiña,Luis,15,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,763e5f2b-d1df-57ef-8161-7d531506d2c2,Álvarez,Eliseo,16,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,7c1ecbfa-5c5d-5c5d-a048-ad2d357d2e1c,Salvá,Héctor,17,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,e9732aa1-a0b6-5f34-a8d5-f883f05e1422,Viera,Milton,18,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,8d85d009-8da0-5dbb-b2d9-032b9120ddc6,Silva,Héctor,19,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,a27aaa0d-b02b-57cc-9898-6c91f268d890,Ramos,Luis,20,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,daab5b52-8258-531d-a120-ac675bae4969,Espárrago,Víctor,21,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,d17aa6e8-c78b-5dd6-801c-c83df0a42461,Taibo,Walter,22,goal keeper,GK
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,2fcad2a5-5d16-5df4-86ca-65dec4594ee1,Tilkowski,Hans,1,goal keeper,GK
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,e667508d-0a9f-5426-827f-bbd799db9d80,Höttges,Horst-Dieter,2,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,12862675-532f-55e0-ab4e-6268cb6811c2,Schnellinger,Karl-Heinz,3,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,a6d6171a-3cc0-5622-91c6-70d890978566,Beckenbauer,Franz,4,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,8c5f81c0-ec0b-5d13-a373-982a18bcaac7,Schulz,Willi,5,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,e02ad8bf-03bc-583d-9431-4496298e4cc5,Weber,Wolfgang,6,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,777d424b-3014-57f7-9b1f-deab47d77e66,Brülls,Albert,7,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,9f33a8a5-02b8-5290-bede-e946023a7c13,Haller,Helmut,8,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,33864d66-d8d9-524b-a228-8e6849104a8d,Seeler,Uwe,9,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,bd99bee9-1dad-5ca2-ae1a-48231c73ed26,Held,Sigfried,10,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,403fc52f-753a-5bbb-81f7-4913c8794870,Emmerich,Lothar,11,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,a145d8ec-5edf-506d-912f-beb685fa4f35,Overath,Wolfgang,12,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,5fe907c5-6021-5abc-a442-2f0899cd7236,Hornig,Heinz,13,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,b851b671-388b-5621-b758-b434dbf0e486,Lutz,Friedel,14,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,679a1016-8a6b-5d45-a9d7-748c793c97ff,Patzke,Bernd,15,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,5944efb1-4b7e-5d9a-8947-b1d842a13d30,Lorenz,Max,16,midfielder,MF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,40d37a2e-bfd6-5762-a668-9ddf767d824e,Paul,Wolfgang,17,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,4b242d16-8ba0-59dc-a599-fbd652784b87,Sieloff,Klaus-Dieter,18,defender,DF
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,a7e4bd92-44bc-51e5-b15c-e9bd0475c1b9,Krämer,Werner,19,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,ea0c7dd8-ebab-5858-b1ec-4db9bee17092,Grabowski,Jürgen,20,forward,FW
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,12cf902f-cc0d-5878-b45f-54c1a160ba29,Bernard,Günter,21,goal keeper,GK
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,3b63c7b0-40cd-537c-9f78-955c904e1a2a,Maier,Sepp,22,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,e9f8d00d-8f8d-5714-9cd4-8dcb02aa8c21,Alonso,Norberto,1,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,162f6ed7-9b54-5f41-a190-0eb268496a35,Ardiles,Osvaldo,2,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,c2623126-5064-5922-a092-6db48e14429b,Baley,Héctor,3,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,d8926f3f-6e73-584d-90e9-656d7400d30f,Bertoni,Daniel,4,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,433941a4-f20a-5605-920f-770c0b088259,Fillol,Ubaldo,5,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,983b1fc2-0bb5-57f4-9bb6-cf89a42bd6b9,Gallego,Américo,6,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,f789e8fd-849a-5bfb-b0ad-aec0efba3846,Galván,Luis,7,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,d4fd17d4-7c11-5e8c-b909-d8c0c7fccbf1,Galván,Rubén,8,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,9a53ccc5-5801-5c59-b589-938c87f0d68f,Houseman,René,9,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,24f32533-bea2-57d3-806f-f01120e3d751,Kempes,Mario,10,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,98e4ff46-c642-51dc-8e99-affb38618764,Killer,Daniel,11,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,55862e59-0d9d-544c-9665-3c57932f7def,Larrosa,Omar,12,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,577e97cb-b1e4-5797-a29c-060e4827d9be,La Volpe,Ricardo,13,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,cf4f765a-3e7d-5a12-9893-0692b5f44436,Luque,Leopoldo,14,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,2febc002-7f9a-5c92-8044-c93693f643a3,Olguín,Jorge,15,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,43417f84-b722-5e25-b482-6c8762ada38b,Ortiz,Oscar,16,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,34c4c25b-eed6-5000-b493-4a255bb87f6a,Oviedo,Miguel,17,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,98e82e8d-d16d-5492-9fdd-14218a4f3d9d,Pagnanini,Rubén,18,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,7b9537cd-da15-57f1-93a6-3fc043e828b7,Passarella,Daniel,19,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,2c230c71-be87-56a1-aa9d-c4ac8ab87092,Tarantini,Alberto,20,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,123ad05b-2490-533e-a904-4938c36ffe77,Valencia,José Daniel,21,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,3229eb82-b95d-5815-b777-7dabc96eba55,Villa,Ricardo,22,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,007643e3-1959-52ff-9512-481362147472,Koncilia,Friedrich,1,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,0518eb44-875a-5094-94ad-0ba74f64d71c,Sara,Robert,2,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,5f697991-4297-5449-ad1e-ed0ce065a826,Obermayer,Erich,3,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,6859e720-b04a-59cc-86d6-62b50d01c93c,Breitenberger,Gerhard,4,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,cd0159cc-06b9-5dd9-b806-3f4cd618163c,Pezzey,Bruno,5,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,d338c001-5d61-549b-a3d5-158beba4d203,Hattenberger,Roland,6,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,3d77126f-dd19-5e46-9b22-e34b14cc53bc,Hickersberger,Josef,7,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,210ad1e8-f4f2-5651-83cb-6669607bacd9,Prohaska,Herbert,8,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,810a2961-81de-598e-bf3d-d44df3201b5c,Krankl,Hans,9,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,6b7c7a80-777f-58a9-a3bb-52f642126af8,Kreuz,Wilhelm,10,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,6771c0e1-1743-51d9-b4c9-9f985804ce4f,Jara,Kurt,11,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,aa3bca3e-a850-5a61-8d98-f3628de914da,Krieger,Eduard,12,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,a3d5032a-fbfa-597c-a00b-83fe527180c6,Happich,Günther,13,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,eadef036-ec63-50e4-a5a4-6b9b4a2599c9,Strasser,Heinrich,14,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,695ed849-29f7-5807-bf1c-cf7054b53dbc,Weber,Heribert,15,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,cc2fa5d1-9c66-5949-b54c-1c281947256a,Persidis,Peter,16,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,a1447359-da30-5af0-a662-b49735d3951f,Oberacher,Franz,17,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,66a5a2b6-ce27-5f43-8de3-582ffa2ba045,Schachner,Walter,18,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,b6a2eabc-3f5f-5870-955a-ced5e5ead154,Pirkner,Hans,19,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,b93470f2-a2d4-56b2-b8bd-30c43620ecd0,Baumeister,Ernst,20,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,00dfa2d5-d6fb-59b0-b4ca-5394b264e20e,Fuchsbichler,Erwin,21,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,6e5229c4-8020-5653-9445-3e7435e72d45,Baumgartner,Hubert,22,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,5a191386-75de-52f8-8f9e-97d18f62a755,Leão,,1,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,2b5b54b8-04a7-5a68-9198-20070d4144c0,Toninho,,2,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,62de0b12-01e7-5048-a2ef-9e83a1a5e217,Oscar,,3,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,b8c77db9-aa6e-53e4-8deb-41e45b1efdb5,Amaral,,4,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,6c231dbc-2430-54f7-b82d-4640e70b63df,Cerezo,Toninho,5,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,4013ebbc-e689-566f-a0f5-af54e48c69a4,Edinho,,6,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,93c90a02-fc0d-52f7-af36-3a6264bbb975,Zé Sérgio,,7,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,d05e7f02-78df-5ff0-adf8-1629609e1606,Zico,,8,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,2958ccb6-55dd-56e6-aff6-484d6ab4abe4,Reinaldo,,9,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,692698be-20ec-53cf-a10c-586e82c1bc3a,Rivellino,,10,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,e597ad94-d887-590f-88cb-f06a9c358dd3,Dirceu,,11,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,ec41eb7b-7dc1-5dee-aef8-e15db7b0c89a,Carlos,,12,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,b668bfce-ba3c-5107-8983-8ce9616889eb,Nelinho,,13,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,47f0d850-5350-5a5a-be82-3dbf943696e0,Abel,,14,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,97cf9fe6-7acb-5e1c-8497-fcc2f346a67d,Polozzi,,15,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,8a749d1b-a1cf-536a-b94f-d2e777460d5f,Neto,Rodrigues,16,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,2fca850a-d589-5090-9b9d-048eed1e1249,Batista,,17,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,8c07c816-b1dd-5b7b-b521-46a4120475b7,Gil,,18,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,7db3eade-3137-5f8c-a341-5c86fcd3cc26,Mendonça,Jorge,19,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,5af89fd9-00d3-5c60-91cd-bc7748b0ca10,Dinamite,Roberto,20,forward,FW
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,501844dc-fb46-57e5-94c6-71f6da710664,Chicão,,21,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,181851dc-46e6-5ed2-8f9b-4b7d45d15b5d,Peres,Waldir,22,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,c1e080cc-7e5a-5b67-9816-0f9fb954aa7c,Baratelli,Dominique,1,goal keeper,GK
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,823266a9-7396-5ce0-a485-124f1c5e50d3,Battiston,Patrick,2,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,809c3782-8f17-5f56-ae18-cf8266e4a767,Bossis,Maxime,3,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,a25e2010-5e03-527d-8142-4f4404eff79c,Janvion,Gérard,4,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,efbe7fa5-510e-5a32-8ac8-23c5eb0e648e,Bracci,François,5,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,469929de-e335-5b07-be55-6c1844cc1821,Lopez,Christian,6,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,e91236e7-d28a-52a2-81b0-4550e5dad16c,Rio,Patrice,7,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,65223210-df9f-59ee-b80f-c5eea525260a,Trésor,Marius,8,defender,DF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,670a619c-9903-53bc-b64f-2e4a5c0ec6db,Bathenay,Dominique,9,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,9be2c321-ab88-51a8-aeb2-91d516fc1123,Guillou,Jean-Marc,10,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,f90f1112-9d7c-50b2-adc9-519cf6fdf7ca,Michel,Henri,11,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,e62b0fc0-eb87-54ce-96eb-370d786e39a1,Papi,Claude,12,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,26b01c7a-bcf1-590d-a2bb-41d1a69478f7,Petit,Jean,13,midfielder,MF
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,77d64f62-c235-53a2-8e37-3e5bb9146b97,Berdoll,Marc,14,forward,FW
