tournament_id,tournament_name,match_id,match_date,stage_name,group_name,group_stage,knockout_stage,stadium_name,city_name,country_name,home_team_name,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,team_a,team_b,goals_a,goals_b,date,year,is_group_stage,is_knockout,host_a,host_b,confed_a_code,confed_b_code,same_confed,event_goals_a,own_goals_a,penalty_goals_a,event_goals_b,own_goals_b,penalty_goals_b,yellow_cards_a,red_cards_a,second_yellow_cards_a,sending_offs_a,yellow_cards_b,red_cards_b,second_yellow_cards_b,sending_offs_b,penalty_kicks_a,penalty_kicks_converted_a,penalty_kicks_b,penalty_kicks_converted_b,substitutions_a,substitutions_b
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,4931f5f7-fe90-5b10-aace-ccb330f51168,1930-07-13,group stage,Group 1,True,False,Estadio Pocitos,Montevideo,Uruguay,France,Mexico,4,1,0,0,France,Mexico,4,1,1930-07-13,1930,1,0,0,0,UEFA,CONCACAF,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1433e8a3-ad81-59a0-ba3b-1f21cc7468f7,1930-07-13,group stage,Group 4,True,False,Estadio Gran Parque Central,Montevideo,Uruguay,United States,Belgium,3,0,0,0,United States,Belgium,3,0,1930-07-13,1930,1,0,0,0,CONCACAF,UEFA,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,d3461bb4-3e32-5ef6-b3cc-f5907010e95c,1930-07-14,group stage,Group 2,True,False,Estadio Gran Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,2,1,0,0,Yugoslavia,Brazil,2,1,1930-07-14,1930,1,0,0,0,UEFA,CONMEBOL,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,7da2e815-3816-57de-af42-844041a2e508,1930-07-14,group stage,Group 3,True,False,Estadio Pocitos,Montevideo,Uruguay,Romania,Peru,3,1,0,0,Romania,Peru,3,1,1930-07-14,1930,1,0,0,0,UEFA,CONMEBOL,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,b08407f5-8215-51ab-bb28-fb35dbca77db,1930-07-15,group stage,Group 1,True,False,Estadio Gran Parque Central,Montevideo,Uruguay,Argentina,France,1,0,0,0,Argentina,France,1,0,1930-07-15,1930,1,0,0,0,CONMEBOL,UEFA,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1aa0c8a2-8e4b-5894-b1ec-ee9cdf54c1de,1930-07-16,group stage,Group 1,True,False,Estadio Gran Parque Central,Montevideo,Uruguay,Chile,Mexico,3,0,0,0,Chile,Mexico,3,0,1930-07-16,1930,1,0,0,0,CONMEBOL,CONCACAF,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,2729ae65-b368-56c0-96b2-f0a531933655,1930-07-17,group stage,Group 2,True,False,Estadio Gran Parque Central,Montevideo,Uruguay,Yugoslavia,Bolivia,4,0,0,0,Yugoslavia,Bolivia,4,0,1930-07-17,1930,1,0,0,0,UEFA,CONMEBOL,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,e5472036-504d-54a1-9825-4a42a1eba4a5,1930-07-17,group stage,Group 4,True,False,Estadio Gran Parque Central,Montevideo,Uruguay,United States,Paraguay,3,0,0,0,United States,Paraguay,3,0,1930-07-17,1930,1,0,0,0,CONCACAF,CONMEBOL,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,4b23b273-96db-55d8-8a27-e5003a608c4d,1930-07-18,group stage,Group 3,True,False,Estadio Centenario,Montevideo,Uruguay,Uruguay,Peru,1,0,0,0,Uruguay,Peru,1,0,1930-07-18,1930,1,0,1,0,CONMEBOL,CONMEBOL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,a0958b03-5772-5ffe-a648-c464c87fa94e,1930-07-19,group stage,Group 1,True,False,Estadio Centenario,Montevideo,Uruguay,Chile,France,1,0,0,0,Chile,France,1,0,1930-07-19,1930,1,0,0,0,CONMEBOL,UEFA,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,1980ebbf-d0b6-5021-b034-ec733736da7d,1930-07-19,group stage,Group 1,True,False,Estadio Centenario,Montevideo,Uruguay,Argentina,Mexico,6,3,0,0,Argentina,Mexico,6,3,1930-07-19,1930,1,0,0,0,CONMEBOL,CONCACAF,0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,39f1db89-245a-5f3e-9360-34b96274dca6,1930-07-20,group stage,Group 2,True,False,Estadio Centenario,Montevideo,Uruguay,Brazil,Bolivia,4,0,0,0,Brazil,Bolivia,4,0,1930-07-20,1930,1,0,0,0,CONMEBOL,CONMEBOL,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,11323e67-fefd-509c-b24d-a0cb14851cba,1930-07-20,group stage,Group 4,True,False,Estadio Centenario,Montevideo,Uruguay,Paraguay,Belgium,1,0,0,0,Paraguay,Belgium,1,0,1930-07-20,1930,1,0,0,0,CONMEBOL,UEFA,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,10d2f96c-797d-5dbb-917d-f0984ded3004,1930-07-21,group stage,Group 3,True,False,Estadio Centenario,Montevideo,Uruguay,Uruguay,Romania,4,0,0,0,Uruguay,Romania,4,0,1930-07-21,1930,1,0,1,0,CONMEBOL,UEFA,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,06292df5-d694-5b98-a201-61b2b4a8cba0,1930-07-22,group stage,Group 1,True,False,Estadio Centenario,Montevideo,Uruguay,Argentina,Chile,3,1,0,0,Argentina,Chile,3,1,1930-07-22,1930,1,0,0,0,CONMEBOL,CONMEBOL,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,8e30139d-48bc-5c7e-8248-5cbcc906a380,1930-07-26,semi-finals,,False,True,Estadio Centenario,Montevideo,Uruguay,Argentina,United States,6,1,0,0,Argentina,United States,6,1,1930-07-26,1930,0,1,0,0,CONMEBOL,CONCACAF,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,d97aa151-09af-51ae-b841-f844258fea57,1930-07-27,semi-finals,,False,True,Estadio Centenario,Montevideo,Uruguay,Uruguay,Yugoslavia,6,1,0,0,Uruguay,Yugoslavia,6,1,1930-07-27,1930,0,1,1,0,CONMEBOL,UEFA,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,142deff8-6950-520b-a4c2-0f632c70631d,1930-07-30,final,,False,True,Estadio Centenario,Montevideo,Uruguay,Uruguay,Argentina,4,2,0,0,Uruguay,Argentina,4,2,1930-07-30,1930,0,1,1,0,CONMEBOL,CONMEBOL,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,b4c7671d-11e3-5321-b760-c710fc5db5bb,1934-05-27,round of 16,,False,True,Stadio Nazionale PNF,Rome,Italy,Italy,United States,7,1,0,0,Italy,United States,7,1,1934-05-27,1934,0,1,1,0,UEFA,CONCACAF,0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,fad0d99e-ac72-59e0-8500-ca143690379c,1934-05-27,round of 16,,False,True,Stadio Renato Dall'Ara,Bologna,Italy,Sweden,Argentina,3,2,0,0,Sweden,Argentina,3,2,1934-05-27,1934,0,1,0,0,UEFA,CONMEBOL,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,0fdd5d5f-ea92-5db7-9cf5-279de0acea35,1934-05-27,round of 16,,False,True,Stadio Benito Mussolini,Turin,Italy,Austria,France,3,2,1,0,Austria,France,3,2,1934-05-27,1934,0,1,0,0,UEFA,UEFA,1,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,dbeb777d-47b3-5b1e-92d2-9287d679fb00,1934-05-27,round of 16,,False,True,Stadio Luigi Ferraris,Genoa,Italy,Spain,Brazil,3,1,0,0,Spain,Brazil,3,1,1934-05-27,1934,0,1,0,0,UEFA,CONMEBOL,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,1d5ffd68-8910-52b3-ba4d-4579b9288972,1934-05-27,round of 16,,False,True,Stadio Littorio,Trieste,Italy,Czechoslovakia,Romania,2,1,0,0,Czechoslovakia,Romania,2,1,1934-05-27,1934,0,1,0,0,UEFA,UEFA,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,3b84b115-5a2c-5448-9851-c6e7650cfa6f,1934-05-27,round of 16,,False,True,Stadio Giorgio Ascarelli,Naples,Italy,Hungary,Egypt,4,2,0,0,Hungary,Egypt,4,2,1934-05-27,1934,0,1,0,0,UEFA,CAF,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,36b9461e-78d2-5b31-8470-8c84c6318ba8,1934-05-27,round of 16,,False,True,San Siro,Milan,Italy,Switzerland,Netherlands,3,2,0,0,Switzerland,Netherlands,3,2,1934-05-27,1934,0,1,0,0,UEFA,UEFA,1,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,b43fdca9-bd12-5b62-8936-9580cf4301cb,1934-05-27,round of 16,,False,True,Stadio Giovanni Berta,Florence,Italy,Germany,Belgium,5,2,0,0,Germany,Belgium,5,2,1934-05-27,1934,0,1,0,0,UEFA,UEFA,1,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,bc006106-cb94-5dd5-b137-ebf326bc5617,1934-05-31,quarter-finals,,False,True,Stadio Renato Dall'Ara,Bologna,Italy,Austria,Hungary,2,1,0,0,Austria,Hungary,2,1,1934-05-31,1934,0,1,0,0,UEFA,UEFA,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,5aed4b86-6c89-5474-bc3a-e552f8ea2317,1934-05-31,quarter-finals,,False,True,Stadio Giovanni Berta,Florence,Italy,Italy,Spain,1,1,1,0,Italy,Spain,1,1,1934-05-31,1934,0,1,1,0,UEFA,UEFA,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,24535975-6693-5a4c-b10b-28317ac5b7b6,1934-05-31,quarter-finals,,False,True,San Siro,Milan,Italy,Germany,Sweden,2,1,0,0,Germany,Sweden,2,1,1934-05-31,1934,0,1,0,0,UEFA,UEFA,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,407622cb-8e79-5e9f-9216-7cce38de24e4,1934-05-31,quarter-finals,,False,True,Stadio Benito Mussolini,Turin,Italy,Czechoslovakia,Switzerland,3,2,0,0,Czechoslovakia,Switzerland,3,2,1934-05-31,1934,0,1,0,0,UEFA,UEFA,1,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,8c9e6a8a-12da-5639-b398-5dc83b814d1e,1934-06-01,quarter-finals,,False,True,Stadio Giovanni Berta,Florence,Italy,Italy,Spain,1,0,0,0,Italy,Spain,1,0,1934-06-01,1934,0,1,1,0,UEFA,UEFA,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,059b6ae2-8f6c-5429-875d-de72062b5ff3,1934-06-03,semi-finals,,False,True,Stadio Nazionale PNF,Rome,Italy,Czechoslovakia,Germany,3,1,0,0,Czechoslovakia,Germany,3,1,1934-06-03,1934,0,1,0,0,UEFA,UEFA,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,504390f1-31d4-5f08-9f8b-dcd2e91e9bb9,1934-06-03,semi-finals,,False,True,San Siro,Milan,Italy,Italy,Austria,1,0,0,0,Italy,Austria,1,0,1934-06-03,1934,0,1,1,0,UEFA,UEFA,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,7df5e4ef-efe8-5976-8a2e-1255bffdc375,1934-06-07,third-place match,,False,True,Stadio Giorgio Ascarelli,Naples,Italy,Germany,Austria,3,2,0,0,Germany,Austria,3,2,1934-06-07,1934,0,1,0,0,UEFA,UEFA,1,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8183740-0c58-50c1-98eb-1bb1e1148304,1934 FIFA Men's World Cup,52630cb5-328b-5a22-8126-62e6a1216fbe,1934-06-10,final,,False,True,Stadio Nazionale PNF,Rome,Italy,Italy,Czechoslovakia,2,1,1,0,Italy,Czechoslovakia,2,1,1934-06-10,1934,0,1,1,0,UEFA,UEFA,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,795df7db-b7b3-54e1-a283-9f51514f3449,1938-06-04,round of 16,,False,True,Parc des Princes,Paris,France,Switzerland,Germany,1,1,1,0,Switzerland,Germany,1,1,1938-06-04,1938,0,1,0,0,UEFA,UEFA,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,8917821c-b1c8-5b3e-a7eb-6ab294ef0468,1938-06-05,round of 16,,False,True,Stade Vélodrome,Marseille,France,Italy,Norway,2,1,1,0,Italy,Norway,2,1,1938-06-05,1938,0,1,0,0,UEFA,UEFA,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,01bee1d0-3328-5d4e-9c30-d4f828e25d42,1938-06-05,round of 16,,False,True,Stade Jules Deschaseaux,Le Havre,France,Czechoslovakia,Netherlands,3,0,1,0,Czechoslovakia,Netherlands,3,0,1938-06-05,1938,0,1,0,0,UEFA,UEFA,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,39ca5822-750f-550f-94f5-a812cf961b66,1938-06-05,round of 16,,False,True,Stade du T.O.E.C.,Toulouse,France,Cuba,Romania,3,3,1,0,Cuba,Romania,3,3,1938-06-05,1938,0,1,0,0,CONCACAF,UEFA,0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,4c593925-dc0d-5217-b9f3-d39cc0a33c3d,1938-06-05,round of 16,,False,True,Vélodrome Municipal,Reims,France,Hungary,Dutch East Indies,6,0,0,0,Hungary,Dutch East Indies,6,0,1938-06-05,1938,0,1,0,0,UEFA,AFC,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,round of 16,,False,True,Stade de la Meinau,Strasbourg,France,Brazil,Poland,6,5,1,0,Brazil,Poland,6,5,1938-06-05,1938,0,1,0,0,CONMEBOL,UEFA,0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,63e482a8-36ef-50d2-803a-a22f97e42d12,1938-06-05,round of 16,,False,True,Stade Olympique de Colombes,Paris,France,France,Belgium,3,1,0,0,France,Belgium,3,1,1938-06-05,1938,0,1,1,0,UEFA,UEFA,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,d34ce977-171b-5065-bd15-40a3fde927cd,1938-06-09,round of 16,,False,True,Stade du T.O.E.C.,Toulouse,France,Cuba,Romania,2,1,0,0,Cuba,Romania,2,1,1938-06-09,1938,0,1,0,0,CONCACAF,UEFA,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,b376fbdc-1bec-5d4d-aac7-48cddd9c8ff5,1938-06-09,round of 16,,False,True,Parc des Princes,Paris,France,Switzerland,Germany,4,2,0,0,Switzerland,Germany,4,2,1938-06-09,1938,0,1,0,0,UEFA,UEFA,1,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,d7015d80-b635-5a9d-b046-214b5475d406,1938-06-12,quarter-finals,,False,True,Stade Olympique de Colombes,Paris,France,Italy,France,3,1,0,0,Italy,France,3,1,1938-06-12,1938,0,1,0,1,UEFA,UEFA,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,edd6ab5e-8907-5c39-94dc-c0c638186e12,1938-06-12,quarter-finals,,False,True,Stade Victor Boucquey,Lille,France,Hungary,Switzerland,2,0,0,0,Hungary,Switzerland,2,0,1938-06-12,1938,0,1,0,0,UEFA,UEFA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,6ef12a3a-9178-59c3-bcb1-aa434208a954,1938-06-12,quarter-finals,,False,True,Stade du Parc Lescure,Bordeaux,France,Brazil,Czechoslovakia,1,1,1,0,Brazil,Czechoslovakia,1,1,1938-06-12,1938,0,1,0,0,CONMEBOL,UEFA,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,8b6032a2-1912-52b0-bed8-9cdb0c9c7f4b,1938-06-12,quarter-finals,,False,True,Stade du Fort Carré,Antibes,France,Sweden,Cuba,8,0,0,0,Sweden,Cuba,8,0,1938-06-12,1938,0,1,0,0,UEFA,CONCACAF,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,0c63cab6-f0ff-564a-9851-30d912588c57,1938-06-14,quarter-finals,,False,True,Stade du Parc Lescure,Bordeaux,France,Brazil,Czechoslovakia,2,1,0,0,Brazil,Czechoslovakia,2,1,1938-06-14,1938,0,1,0,0,CONMEBOL,UEFA,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,44996bcf-e958-5587-b220-508225155724,1938-06-16,semi-finals,,False,True,Stade Vélodrome,Marseille,France,Italy,Brazil,2,1,0,0,Italy,Brazil,2,1,1938-06-16,1938,0,1,0,0,UEFA,CONMEBOL,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,52dea0e1-7db1-5b73-b797-3ea43b30573c,1938-06-16,semi-finals,,False,True,Parc des Princes,Paris,France,Hungary,Sweden,5,1,0,0,Hungary,Sweden,5,1,1938-06-16,1938,0,1,0,0,UEFA,UEFA,1,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,573f42f9-203c-5da1-9bc8-8a6ed5976d89,1938-06-19,final,,False,True,Stade Olympique de Colombes,Paris,France,Italy,Hungary,4,2,0,0,Italy,Hungary,4,2,1938-06-19,1938,0,1,0,0,UEFA,UEFA,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,f56a0b1b-dbe0-52e2-9da4-e8e3d5f465e8,1938-06-19,third-place match,,False,True,Stade du Parc Lescure,Bordeaux,France,Brazil,Sweden,4,2,0,0,Brazil,Sweden,4,2,1938-06-19,1938,0,1,0,0,CONMEBOL,UEFA,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5d9da256-e241-508e-85a7-5a17c07f186a,1950 FIFA Men's World Cup,e58bbb8f-107f-5b68-8526-ab0e55c84575,1950-06-24,group stage,Group 1,True,False,Estádio do Maracanã,Rio de Janeiro,Brazil,Brazil,Mexico,4,0,0,0,Brazil,Mexico,4,0,1950-06-24,1950,1,0,1,0,CONMEBOL,CONCACAF,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
