match_id,match_slug,match_url,title,home_team,away_team,kickoff,round,venue,referee,status,home_score,away_score,category,player,saves,goals_conceded,xgot_faced,goals_prevented,acted_as_sweeper,high_claim,accurate_long_balls,accurate_passes
4667780,ivory-coast-vs-germany,https://www.fotmob.com/matches/ivory-coast-vs-germany/1xi59e#4667780,Germany vs Ivory Coast (2026-06-20T20:00:00.000Z),Germany,Ivory Coast,2026-06-20T20:00:00.000Z,,Toronto Stadium,Juan Gabriel Benítez Mareco,Full time,2,1,Goalkeeping,Yahia Fofana,5,2,2.36,0.36,0,2,11/26 (42%),22/37 (59%)
4667780,ivory-coast-vs-germany,https://www.fotmob.com/matches/ivory-coast-vs-germany/1xi59e#4667780,Germany vs Ivory Coast (2026-06-20T20:00:00.000Z),Germany,Ivory Coast,2026-06-20T20:00:00.000Z,,Toronto Stadium,Juan Gabriel Benítez Mareco,Full time,2,1,Goalkeeping,Manuel Neuer,1,1,1.11,0.11,1,0,5/5 (100%),19/19 (100%)
4667779,ecuador-vs-curacao,https://www.fotmob.com/matches/ecuador-vs-curacao/jy3jhs3#4667779,Ecuador vs Curacao (2026-06-21T00:00:00.000Z),Ecuador,Curacao,2026-06-21T00:00:00.000Z,,Kansas City Stadium,Ning Ma,Full time,0,0,Goalkeeping,Eloy Room,15,0,2.27,2.27,1,0,8/26 (31%),12/30 (40%)
4667779,ecuador-vs-curacao,https://www.fotmob.com/matches/ecuador-vs-curacao/jy3jhs3#4667779,Ecuador vs Curacao (2026-06-21T00:00:00.000Z),Ecuador,Curacao,2026-06-21T00:00:00.000Z,,Kansas City Stadium,Ning Ma,Full time,0,0,Goalkeeping,Hernán Galindez,3,0,0.88,0.88,0,0,1/4 (25%),12/15 (80%)
4667786,netherlands-vs-sweden,https://www.fotmob.com/matches/netherlands-vs-sweden/1x1gy6#4667786,Netherlands vs Sweden (2026-06-20T17:00:00.000Z),Netherlands,Sweden,2026-06-20T17:00:00.000Z,,Houston Stadium,Michael Oliver,Full time,5,1,Goalkeeping,Bart Verbruggen,7,1,1.71,0.71,0,0,7/17 (41%),24/34 (71%)
4667786,netherlands-vs-sweden,https://www.fotmob.com/matches/netherlands-vs-sweden/1x1gy6#4667786,Netherlands vs Sweden (2026-06-20T17:00:00.000Z),Netherlands,Sweden,2026-06-20T17:00:00.000Z,,Houston Stadium,Michael Oliver,Full time,5,1,Goalkeeping,Kristoffer Nordfeldt,2,5,4.2,-0.8,0,0,3/14 (21%),22/34 (65%)
4667785,japan-vs-tunisia,https://www.fotmob.com/matches/japan-vs-tunisia/1hqd1q#4667785,Tunisia vs Japan (2026-06-21T04:00:00.000Z),Tunisia,Japan,2026-06-21T04:00:00.000Z,,Monterrey Stadium,István Kovács,Full time,0,4,Goalkeeping,Aymen Dahmen,1,4,2.73,-1.27,0,0,3/16 (19%),10/23 (43%)
4667785,japan-vs-tunisia,https://www.fotmob.com/matches/japan-vs-tunisia/1hqd1q#4667785,Tunisia vs Japan (2026-06-21T04:00:00.000Z),Tunisia,Japan,2026-06-21T04:00:00.000Z,,Monterrey Stadium,István Kovács,Full time,0,4,Goalkeeping,Zion Suzuki,0,0,0.0,0.0,1,1,3/5 (60%),17/19 (89%)
4667792,new-zealand-vs-egypt,https://www.fotmob.com/matches/new-zealand-vs-egypt/24xk7y#4667792,New Zealand vs Egypt (2026-06-22T01:00:00.000Z),New Zealand,Egypt,2026-06-22T01:00:00.000Z,,,,Full time,1,3,Goalkeeping,Mostafa Ahmed Shobeir,4,1,1.62,0.62,1,2,4/9 (44%),12/17 (71%)
4667792,new-zealand-vs-egypt,https://www.fotmob.com/matches/new-zealand-vs-egypt/24xk7y#4667792,New Zealand vs Egypt (2026-06-22T01:00:00.000Z),New Zealand,Egypt,2026-06-22T01:00:00.000Z,,,,Full time,1,3,Goalkeeping,Max Crocombe,4,3,2.55,-0.45,0,0,7/19 (37%),18/30 (60%)
4667793,iran-vs-belgium,https://www.fotmob.com/matches/iran-vs-belgium/1ur91k#4667793,Belgium vs Iran (2026-06-21T19:00:00.000Z),Belgium,Iran,2026-06-21T19:00:00.000Z,,Los Angeles Stadium,Darío Herrera,Full time,0,0,Goalkeeping,Alireza Beiranvand,7,0,1.49,1.49,1,3,11/24 (46%),20/34 (59%)
4667793,iran-vs-belgium,https://www.fotmob.com/matches/iran-vs-belgium/1ur91k#4667793,Belgium vs Iran (2026-06-21T19:00:00.000Z),Belgium,Iran,2026-06-21T19:00:00.000Z,,Los Angeles Stadium,Darío Herrera,Full time,0,0,Goalkeeping,Thibaut Courtois,3,0,0.87,0.87,2,0,0/11 (0%),11/22 (50%)
4667801,spain-vs-saudi-arabia,https://www.fotmob.com/matches/spain-vs-saudi-arabia/1qq6ht#4667801,Spain vs Saudi Arabia (2026-06-21T16:00:00.000Z),Spain,Saudi Arabia,2026-06-21T16:00:00.000Z,,Atlanta Stadium,Raphael Claus,Full time,4,0,Goalkeeping,Mohammed Al Owais,5,4,3.45,0.45,1,0,6/19 (32%),19/32 (59%)
4667801,spain-vs-saudi-arabia,https://www.fotmob.com/matches/spain-vs-saudi-arabia/1qq6ht#4667801,Spain vs Saudi Arabia (2026-06-21T16:00:00.000Z),Spain,Saudi Arabia,2026-06-21T16:00:00.000Z,,Atlanta Stadium,Raphael Claus,Full time,4,0,Goalkeeping,Unai Simón,1,0,0.1,0.1,1,1,2/3 (67%),27/28 (96%)
4667800,uruguay-vs-cape-verde,https://www.fotmob.com/matches/uruguay-vs-cape-verde/14n97e#4667800,Uruguay vs Cape Verde (2026-06-21T22:00:00.000Z),Uruguay,Cape Verde,2026-06-21T22:00:00.000Z,,Miami Stadium,Espen Eskås,Full time,2,2,Goalkeeping,Fernando Muslera,2,2,1.26,-0.74,0,0,2/8 (25%),16/22 (73%)
4667800,uruguay-vs-cape-verde,https://www.fotmob.com/matches/uruguay-vs-cape-verde/14n97e#4667800,Uruguay vs Cape Verde (2026-06-21T22:00:00.000Z),Uruguay,Cape Verde,2026-06-21T22:00:00.000Z,,Miami Stadium,Espen Eskås,Full time,2,2,Goalkeeping,Vozinha,0,2,1.65,-0.35,1,1,2/19 (11%),13/30 (43%)
4667827,panama-vs-croatia,https://www.fotmob.com/matches/panama-vs-croatia/24y93x#4667827,Panama vs Croatia (2026-06-23T23:00:00.000Z),Panama,Croatia,2026-06-23T23:00:00.000Z,,Toronto Stadium,Pierre Ghislain Atcho,Full time,0,1,Goalkeeping,Dominik Livakovic,1,0,0.04,0.04,1,0,5/14 (36%),15/24 (63%)
4667827,panama-vs-croatia,https://www.fotmob.com/matches/panama-vs-croatia/24y93x#4667827,Panama vs Croatia (2026-06-23T23:00:00.000Z),Panama,Croatia,2026-06-23T23:00:00.000Z,,Toronto Stadium,Pierre Ghislain Atcho,Full time,0,1,Goalkeeping,Orlando Mosquera,1,1,1.21,0.21,0,0,4/11 (36%),15/22 (68%)
4667821,dr-congo-vs-colombia,https://www.fotmob.com/matches/dr-congo-vs-colombia/1ra58w#4667821,Colombia vs DR Congo (2026-06-24T02:00:00.000Z),Colombia,DR Congo,2026-06-24T02:00:00.000Z,,Guadalajara Stadium,Maurizio Mariani,Full time,1,0,Goalkeeping,Lionel Mpasi-Nzau,8,1,1.39,0.39,1,0,3/12 (25%),18/28 (64%)
4667821,dr-congo-vs-colombia,https://www.fotmob.com/matches/dr-congo-vs-colombia/1ra58w#4667821,Colombia vs DR Congo (2026-06-24T02:00:00.000Z),Colombia,DR Congo,2026-06-24T02:00:00.000Z,,Guadalajara Stadium,Maurizio Mariani,Full time,1,0,Goalkeeping,Camilo Vargas,1,0,0.08,0.08,1,0,7/13 (54%),25/31 (81%)
4667756,south-africa-vs-south-korea,https://www.fotmob.com/matches/south-africa-vs-south-korea/1ncyls#4667756,South Africa vs South Korea (2026-06-25T01:00:00.000Z),South Africa,South Korea,2026-06-25T01:00:00.000Z,,Monterrey Stadium,Facundo Raúl Tello Figueroa,Full time,1,0,Goalkeeping,Seung-Gyu Kim,3,1,0.5,-0.5,0,1,2/7 (29%),31/36 (86%)
4667756,south-africa-vs-south-korea,https://www.fotmob.com/matches/south-africa-vs-south-korea/1ncyls#4667756,South Africa vs South Korea (2026-06-25T01:00:00.000Z),South Africa,South Korea,2026-06-25T01:00:00.000Z,,Monterrey Stadium,Facundo Raúl Tello Figueroa,Full time,1,0,Goalkeeping,Ronwen Williams,2,0,1.42,1.42,1,0,5/26 (19%),17/38 (45%)
4667761,canada-vs-switzerland,https://www.fotmob.com/matches/canada-vs-switzerland/1aq0cl#4667761,Switzerland vs Canada (2026-06-24T19:00:00.000Z),Switzerland,Canada,2026-06-24T19:00:00.000Z,,,,Full time,2,1,Goalkeeping,Gregor Kobel,6,1,2.76,1.76,0,1,2/8 (25%),40/46 (87%)
4667761,canada-vs-switzerland,https://www.fotmob.com/matches/canada-vs-switzerland/1aq0cl#4667761,Switzerland vs Canada (2026-06-24T19:00:00.000Z),Switzerland,Canada,2026-06-24T19:00:00.000Z,,,,Full time,2,1,Goalkeeping,Maxime Crépeau,2,2,1.17,-0.83,3,0,6/12 (50%),14/20 (70%)
4667762,qatar-vs-bosnia-herzegovina,https://www.fotmob.com/matches/qatar-vs-bosnia-herzegovina/24aiya#4667762,Bosnia and Herzegovina vs Qatar (2026-06-24T19:00:00.000Z),Bosnia and Herzegovina,Qatar,2026-06-24T19:00:00.000Z,,Seattle Stadium,Jesús Noel Valenzuela Sáez,Full time,3,1,Goalkeeping,Mahmud Abunada,3,3,0.96,-1.04,0,0,2/13 (15%),14/25 (56%)
4667762,qatar-vs-bosnia-herzegovina,https://www.fotmob.com/matches/qatar-vs-bosnia-herzegovina/24aiya#4667762,Bosnia and Herzegovina vs Qatar (2026-06-24T19:00:00.000Z),Bosnia and Herzegovina,Qatar,2026-06-24T19:00:00.000Z,,Seattle Stadium,Jesús Noel Valenzuela Sáez,Full time,3,1,Goalkeeping,Nikola Vasilj,2,1,1.14,0.14,0,0,6/15 (40%),32/41 (78%)
4667768,brazil-vs-scotland,https://www.fotmob.com/matches/brazil-vs-scotland/2bkifh#4667768,Scotland vs Brazil (2026-06-24T22:00:00.000Z),Scotland,Brazil,2026-06-24T22:00:00.000Z,,Miami Stadium,César Arturo Ramos Palazuelos,Full time,0,3,Goalkeeping,Alisson Becker,5,0,1.23,1.23,0,0,1/3 (33%),16/18 (89%)
4667768,brazil-vs-scotland,https://www.fotmob.com/matches/brazil-vs-scotland/2bkifh#4667768,Scotland vs Brazil (2026-06-24T22:00:00.000Z),Scotland,Brazil,2026-06-24T22:00:00.000Z,,Miami Stadium,César Arturo Ramos Palazuelos,Full time,0,3,Goalkeeping,Angus Gunn,5,3,4.8,1.8,0,1,11/22 (50%),23/35 (66%)
4667769,haiti-vs-morocco,https://www.fotmob.com/matches/haiti-vs-morocco/18aaq8#4667769,Morocco vs Haiti (2026-06-24T22:00:00.000Z),Morocco,Haiti,2026-06-24T22:00:00.000Z,,Atlanta Stadium,Danny Desmond Makkelie,Full time,4,2,Goalkeeping,Johny Placide,8,4,3.82,-0.18,1,1,5/20 (25%),20/35 (57%)
4667769,haiti-vs-morocco,https://www.fotmob.com/matches/haiti-vs-morocco/18aaq8#4667769,Morocco vs Haiti (2026-06-24T22:00:00.000Z),Morocco,Haiti,2026-06-24T22:00:00.000Z,,Atlanta Stadium,Danny Desmond Makkelie,Full time,4,2,Goalkeeping,Yassine Bounou,1,2,0.49,-0.51,1,0,1/5 (20%),16/20 (80%)
4667775,turkiye-vs-usa,https://www.fotmob.com/matches/turkiye-vs-usa/1gq91b#4667775,Turkiye vs USA (2026-06-26T02:00:00.000Z),Turkiye,USA,2026-06-26T02:00:00.000Z,,Los Angeles Stadium,Mustapha Ghorbal,Full time,3,2,Goalkeeping,Ugurcan Çakir,5,2,2.36,0.36,1,0,4/19 (21%),25/40 (63%)
4667775,turkiye-vs-usa,https://www.fotmob.com/matches/turkiye-vs-usa/1gq91b#4667775,Turkiye vs USA (2026-06-26T02:00:00.000Z),Turkiye,USA,2026-06-26T02:00:00.000Z,,Los Angeles Stadium,Mustapha Ghorbal,Full time,3,2,Goalkeeping,Matt Turner,0,3,2.32,-0.68,2,2,3/11 (27%),18/26 (69%)
4667776,australia-vs-paraguay,https://www.fotmob.com/matches/australia-vs-paraguay/1hs39g#4667776,Paraguay vs Australia (2026-06-26T02:00:00.000Z),Paraguay,Australia,2026-06-26T02:00:00.000Z,,San Francisco Bay Area Stadium,Clément Turpin,Full time,0,0,Goalkeeping,Orlando Gill,5,0,0.6,0.6,0,0,3/12 (25%),8/17 (47%)
4667776,australia-vs-paraguay,https://www.fotmob.com/matches/australia-vs-paraguay/1hs39g#4667776,Paraguay vs Australia (2026-06-26T02:00:00.000Z),Paraguay,Australia,2026-06-26T02:00:00.000Z,,San Francisco Bay Area Stadium,Clément Turpin,Full time,0,0,Goalkeeping,Patrick Beach,2,0,0.3,0.3,0,1,5/10 (50%),17/22 (77%)
4667781,ecuador-vs-germany,https://www.fotmob.com/matches/ecuador-vs-germany/1xhhol#4667781,Ecuador vs Germany (2026-06-25T20:00:00.000Z),Ecuador,Germany,2026-06-25T20:00:00.000Z,,New York New Jersey Stadium,Mary Victoria Penso,Full time,2,1,Goalkeeping,Hernán Galindez,2,1,0.94,-0.06,0,1,9/16 (56%),16/23 (70%)
4667781,ecuador-vs-germany,https://www.fotmob.com/matches/ecuador-vs-germany/1xhhol#4667781,Ecuador vs Germany (2026-06-25T20:00:00.000Z),Ecuador,Germany,2026-06-25T20:00:00.000Z,,New York New Jersey Stadium,Mary Victoria Penso,Full time,2,1,Goalkeeping,Manuel Neuer,1,2,1.63,-0.37,0,0,5/10 (50%),29/34 (85%)
4667782,ivory-coast-vs-curacao,https://www.fotmob.com/matches/ivory-coast-vs-curacao/jy3w4js#4667782,Curacao vs Ivory Coast (2026-06-25T20:00:00.000Z),Curacao,Ivory Coast,2026-06-25T20:00:00.000Z,,Philadelphia Stadium,Glenn Nyberg,Full time,0,2,Goalkeeping,Yahia Fofana,2,0,0.06,0.06,0,0,7/13 (54%),22/28 (79%)
4667782,ivory-coast-vs-curacao,https://www.fotmob.com/matches/ivory-coast-vs-curacao/jy3w4js#4667782,Curacao vs Ivory Coast (2026-06-25T20:00:00.000Z),Curacao,Ivory Coast,2026-06-25T20:00:00.000Z,,Philadelphia Stadium,Glenn Nyberg,Full time,0,2,Goalkeeping,Eloy Room,1,2,1.86,-0.14,0,0,5/9 (56%),12/16 (75%)
4667787,netherlands-vs-tunisia,https://www.fotmob.com/matches/netherlands-vs-tunisia/1hoci5#4667787,Tunisia vs Netherlands (2026-06-25T23:00:00.000Z),Tunisia,Netherlands,2026-06-25T23:00:00.000Z,,Kansas City Stadium,Katia Itzel García Mendoza,Full time,1,3,Goalkeeping,Aymen Dahmen,4,3,2.21,0.21,1,0,9/20 (45%),13/24 (54%)
4667787,netherlands-vs-tunisia,https://www.fotmob.com/matches/netherlands-vs-tunisia/1hoci5#4667787,Tunisia vs Netherlands (2026-06-25T23:00:00.000Z),Tunisia,Netherlands,2026-06-25T23:00:00.000Z,,Kansas City Stadium,Katia Itzel García Mendoza,Full time,1,3,Goalkeeping,Bart Verbruggen,3,1,0.94,-0.06,1,0,1/1 (100%),18/18 (100%)
4667788,japan-vs-sweden,https://www.fotmob.com/matches/japan-vs-sweden/1x3r7y#4667788,Japan vs Sweden (2026-06-25T23:00:00.000Z),Japan,Sweden,2026-06-25T23:00:00.000Z,,Dallas Stadium,Iván Arcides Barton Cisneros,Full time,1,1,Goalkeeping,Zion Suzuki,4,1,1.16,0.16,0,1,5/17 (29%),13/25 (52%)
4667788,japan-vs-sweden,https://www.fotmob.com/matches/japan-vs-sweden/1x3r7y#4667788,Japan vs Sweden (2026-06-25T23:00:00.000Z),Japan,Sweden,2026-06-25T23:00:00.000Z,,Dallas Stadium,Iván Arcides Barton Cisneros,Full time,1,1,Goalkeeping,Jacob Widell Zetterström,2,1,1.27,0.27,0,1,7/27 (26%),15/35 (43%)
4667795,iran-vs-egypt,https://www.fotmob.com/matches/iran-vs-egypt/2dp33g#4667795,Egypt vs Iran (2026-06-27T03:00:00.000Z),Egypt,Iran,2026-06-27T03:00:00.000Z,,Seattle Stadium,Szymon Marciniak,Full time,1,1,Goalkeeping,Mostafa Ahmed Shobeir,2,1,1.23,0.23,1,0,1/7 (14%),20/26 (77%)
4667795,iran-vs-egypt,https://www.fotmob.com/matches/iran-vs-egypt/2dp33g#4667795,Egypt vs Iran (2026-06-27T03:00:00.000Z),Egypt,Iran,2026-06-27T03:00:00.000Z,,Seattle Stadium,Szymon Marciniak,Full time,1,1,Goalkeeping,Alireza Beiranvand,2,1,0.47,-0.53,0,1,8/19 (42%),19/30 (63%)
4667794,new-zealand-vs-belgium,https://www.fotmob.com/matches/new-zealand-vs-belgium/1n1sct#4667794,New Zealand vs Belgium (2026-06-27T03:00:00.000Z),New Zealand,Belgium,2026-06-27T03:00:00.000Z,,,,Full time,1,5,Goalkeeping,Max Crocombe,5,5,3.14,-1.86,0,0,4/11 (36%),21/28 (75%)
4667794,new-zealand-vs-belgium,https://www.fotmob.com/matches/new-zealand-vs-belgium/1n1sct#4667794,New Zealand vs Belgium (2026-06-27T03:00:00.000Z),New Zealand,Belgium,2026-06-27T03:00:00.000Z,,,,Full time,1,5,Goalkeeping,Thibaut Courtois,1,1,0.23,-0.77,0,2,8/17 (47%),21/30 (70%)
4667802,uruguay-vs-spain,https://www.fotmob.com/matches/uruguay-vs-spain/1an22i#4667802,Uruguay vs Spain (2026-06-27T00:00:00.000Z),Uruguay,Spain,2026-06-27T00:00:00.000Z,,Guadalajara Stadium,Ismail Elfath,Full time,0,1,Goalkeeping,Unai Simón,2,0,0.1,0.1,0,0,7/11 (64%),31/36 (86%)
4667802,uruguay-vs-spain,https://www.fotmob.com/matches/uruguay-vs-spain/1an22i#4667802,Uruguay vs Spain (2026-06-27T00:00:00.000Z),Uruguay,Spain,2026-06-27T00:00:00.000Z,,Guadalajara Stadium,Ismail Elfath,Full time,0,1,Goalkeeping,Sergio Rochet,0,0,0.0,0.0,0,0,3/13 (23%),8/18 (44%)
4667802,uruguay-vs-spain,https://www.fotmob.com/matches/uruguay-vs-spain/1an22i#4667802,Uruguay vs Spain (2026-06-27T00:00:00.000Z),Uruguay,Spain,2026-06-27T00:00:00.000Z,,Guadalajara Stadium,Ismail Elfath,Full time,0,1,Goalkeeping,Fernando Muslera,0,1,0.2,-0.8,0,1,3/9 (33%),7/13 (54%)
4667803,cape-verde-vs-saudi-arabia,https://www.fotmob.com/matches/cape-verde-vs-saudi-arabia/1jqqyp#4667803,Cape Verde vs Saudi Arabia (2026-06-27T00:00:00.000Z),Cape Verde,Saudi Arabia,2026-06-27T00:00:00.000Z,,Houston Stadium,François Letexier,Full time,0,0,Goalkeeping,Vozinha,3,0,0.33,0.33,0,0,6/13 (46%),27/34 (79%)
4667803,cape-verde-vs-saudi-arabia,https://www.fotmob.com/matches/cape-verde-vs-saudi-arabia/1jqqyp#4667803,Cape Verde vs Saudi Arabia (2026-06-27T00:00:00.000Z),Cape Verde,Saudi Arabia,2026-06-27T00:00:00.000Z,,Houston Stadium,François Letexier,Full time,0,0,Goalkeeping,Mohammed Al Owais,2,0,0.51,0.51,0,0,3/8 (38%),19/24 (79%)
4667815,argentina-vs-austria,https://www.fotmob.com/matches/argentina-vs-austria/1un2w8#4667815,Argentina vs Austria (2026-06-22T17:00:00.000Z),Argentina,Austria,2026-06-22T17:00:00.000Z,,Dallas Stadium,Amin Mohamed Omar,Full time,2,0,Goalkeeping,Alexander Schlager,2,2,1.51,-0.49,0,0,1/3 (33%),26/28 (93%)
4667815,argentina-vs-austria,https://www.fotmob.com/matches/argentina-vs-austria/1un2w8#4667815,Argentina vs Austria (2026-06-22T17:00:00.000Z),Argentina,Austria,2026-06-22T17:00:00.000Z,,Dallas Stadium,Amin Mohamed Omar,Full time,2,0,Goalkeeping,Emiliano Martínez,1,0,0.05,0.05,0,2,2/8 (25%),18/24 (75%)
4667807,iraq-vs-france,https://www.fotmob.com/matches/iraq-vs-france/1au1fo#4667807,France vs Iraq (2026-06-22T21:00:00.000Z),France,Iraq,2026-06-22T21:00:00.000Z,,Philadelphia Stadium,Drew Thomas Fischer,Full time,3,0,Goalkeeping,Ahmed Basil Fadhil,2,3,2.28,-0.72,0,0,7/20 (35%),30/44 (68%)
4667807,iraq-vs-france,https://www.fotmob.com/matches/iraq-vs-france/1au1fo#4667807,France vs Iraq (2026-06-22T21:00:00.000Z),France,Iraq,2026-06-22T21:00:00.000Z,,Philadelphia Stadium,Drew Thomas Fischer,Full time,3,0,Goalkeeping,Mike Maignan,0,0,0.0,0.0,1,0,1/2 (50%),9/10 (90%)
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria vs Austria (2026-06-28T02:00:00.000Z),Algeria,Austria,2026-06-28T02:00:00.000Z,,Kansas City Stadium,Ilgiz Tantashev,Full time,3,3,Goalkeeping,Alexander Schlager,2,3,2.79,-0.21,0,0,2/6 (33%),21/25 (84%)
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria vs Austria (2026-06-28T02:00:00.000Z),Algeria,Austria,2026-06-28T02:00:00.000Z,,Kansas City Stadium,Ilgiz Tantashev,Full time,3,3,Goalkeeping,Oussama Benbot,0,3,1.32,-1.68,0,0,4/11 (36%),16/23 (70%)
4653711,japan-vs-brazil,https://www.fotmob.com/matches/japan-vs-brazil/1uqadm#4653711,Brazil vs Japan (2026-06-29T17:00:00.000Z),Brazil,Japan,2026-06-29T17:00:00.000Z,,Houston Stadium,Maurizio Mariani,Full time,2,1,Goalkeeping,Zion Suzuki,4,2,1.45,-0.55,2,4,9/18 (50%),20/29 (69%)
4653711,japan-vs-brazil,https://www.fotmob.com/matches/japan-vs-brazil/1uqadm#4653711,Brazil vs Japan (2026-06-29T17:00:00.000Z),Brazil,Japan,2026-06-29T17:00:00.000Z,,Houston Stadium,Maurizio Mariani,Full time,2,1,Goalkeeping,Alisson Becker,1,1,0.78,-0.22,0,0,2/9 (22%),13/20 (65%)
4667823,colombia-vs-portugal,https://www.fotmob.com/matches/colombia-vs-portugal/2a883f#4667823,Colombia vs Portugal (2026-06-27T23:30:00.000Z),Colombia,Portugal,2026-06-27T23:30:00.000Z,,Miami Stadium,Alireza Faghani,Full time,0,0,Goalkeeping,Diogo Costa,6,0,0.61,0.61,0,0,3/6 (50%),15/19 (79%)
4667823,colombia-vs-portugal,https://www.fotmob.com/matches/colombia-vs-portugal/2a883f#4667823,Colombia vs Portugal (2026-06-27T23:30:00.000Z),Colombia,Portugal,2026-06-27T23:30:00.000Z,,Miami Stadium,Alireza Faghani,Full time,0,0,Goalkeeping,Camilo Vargas,2,0,0.47,0.47,1,0,4/11 (36%),31/38 (82%)
4667828,ghana-vs-england,https://www.fotmob.com/matches/ghana-vs-england/1wtyve#4667828,England vs Ghana (2026-06-23T20:00:00.000Z),England,Ghana,2026-06-23T20:00:00.000Z,,Boston Stadium,Héctor Saíd Martínez Sorto,Full time,0,0,Goalkeeping,Benjamin Asare,3,0,0.37,0.37,0,0,9/20 (45%),14/25 (56%)
4667828,ghana-vs-england,https://www.fotmob.com/matches/ghana-vs-england/1wtyve#4667828,England vs Ghana (2026-06-23T20:00:00.000Z),England,Ghana,2026-06-23T20:00:00.000Z,,Boston Stadium,Héctor Saíd Martínez Sorto,Full time,0,0,Goalkeeping,Jordan Pickford,0,0,0.0,0.0,1,0,2/4 (50%),21/23 (91%)
4667824,dr-congo-vs-uzbekistan,https://www.fotmob.com/matches/dr-congo-vs-uzbekistan/1v6daf#4667824,DR Congo vs Uzbekistan (2026-06-27T23:30:00.000Z),DR Congo,Uzbekistan,2026-06-27T23:30:00.000Z,,Atlanta Stadium,Felix Zwayer,Full time,3,1,Goalkeeping,Abduvohid Nematov,1,3,2.35,-0.65,0,1,5/18 (28%),15/28 (54%)
4667824,dr-congo-vs-uzbekistan,https://www.fotmob.com/matches/dr-congo-vs-uzbekistan/1v6daf#4667824,DR Congo vs Uzbekistan (2026-06-27T23:30:00.000Z),DR Congo,Uzbekistan,2026-06-27T23:30:00.000Z,,Atlanta Stadium,Felix Zwayer,Full time,3,1,Goalkeeping,Lionel Mpasi-Nzau,1,1,0.29,-0.71,0,0,7/15 (47%),25/34 (74%)
4653703,paraguay-vs-germany,https://www.fotmob.com/matches/paraguay-vs-germany/1xn26z#4653703,Germany vs Paraguay (2026-06-29T20:30:00.000Z),Germany,Paraguay,2026-06-29T20:30:00.000Z,,Boston Stadium,Jalal Jayed,Pen: 3 - 4,1,1,Goalkeeping,Orlando Gill,6,1,1.87,0.87,0,3,10/43 (23%),12/45 (27%)
4653703,paraguay-vs-germany,https://www.fotmob.com/matches/paraguay-vs-germany/1xn26z#4653703,Germany vs Paraguay (2026-06-29T20:30:00.000Z),Germany,Paraguay,2026-06-29T20:30:00.000Z,,Boston Stadium,Jalal Jayed,Pen: 3 - 4,1,1,Goalkeeping,Manuel Neuer,2,1,0.49,-0.51,2,0,5/5 (100%),27/27 (100%)
4667816,jordan-vs-argentina,https://www.fotmob.com/matches/jordan-vs-argentina/1aoo0p#4667816,Jordan vs Argentina (2026-06-28T02:00:00.000Z),Jordan,Argentina,2026-06-28T02:00:00.000Z,,Dallas Stadium,István Kovács,Full time,1,3,Goalkeeping,Yazeed Yazeed Abulaila,1,3,1.45,-1.55,1,0,1/4 (25%),11/14 (79%)
4667816,jordan-vs-argentina,https://www.fotmob.com/matches/jordan-vs-argentina/1aoo0p#4667816,Jordan vs Argentina (2026-06-28T02:00:00.000Z),Jordan,Argentina,2026-06-28T02:00:00.000Z,,Dallas Stadium,István Kovács,Full time,1,3,Goalkeeping,Emiliano Martínez,0,1,0.72,-0.28,0,0,2/2 (100%),15/15 (100%)
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway vs France (2026-06-26T19:00:00.000Z),Norway,France,2026-06-26T19:00:00.000Z,,Boston Stadium,Michael Oliver,Full time,1,4,Goalkeeping,Egil Selvik,5,4,3.0,-1.0,0,0,5/17 (29%),13/25 (52%)
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway vs France (2026-06-26T19:00:00.000Z),Norway,France,2026-06-26T19:00:00.000Z,,Boston Stadium,Michael Oliver,Full time,1,4,Goalkeeping,Mike Maignan,3,1,1.41,0.41,1,0,2/8 (25%),14/21 (67%)
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway vs Senegal (2026-06-23T00:00:00.000Z),Norway,Senegal,2026-06-23T00:00:00.000Z,,New York New Jersey Stadium,Wilton Pereira Sampaio,Full time,3,2,Goalkeeping,Édouard Mendy,3,3,1.95,-1.05,1,0,4/7 (57%),12/16 (75%)
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway vs Senegal (2026-06-23T00:00:00.000Z),Norway,Senegal,2026-06-23T00:00:00.000Z,,New York New Jersey Stadium,Wilton Pereira Sampaio,Full time,3,2,Goalkeeping,Ørjan Håskjold Nyland,2,2,1.35,-0.65,0,0,12/31 (39%),20/40 (50%)
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway vs Senegal (2026-06-23T00:00:00.000Z),Norway,Senegal,2026-06-23T00:00:00.000Z,,New York New Jersey Stadium,Wilton Pereira Sampaio,Full time,3,2,Goalkeeping,Mory Diaw,0,0,0.0,0.0,0,1,2/5 (40%),9/12 (75%)
