match_id,match_slug,match_url,title,home_team,away_team,kickoff,round,venue,referee,status,home_score,away_score,team,opponent,side,player,shirt_number,squad_role,position,player_rating,minute_on,minute_off
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Gilberto Mora,19,used_substitute,Midfielder,6.3,66.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Luis Chávez,24,used_substitute,Midfielder,6.5,66.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Edson Álvarez,4,used_substitute,Midfielder,6.6,76.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Armando González,14,used_substitute,Attacker,5.9,76.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Alexis Vega,10,used_substitute,Attacker,6.0,79.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Thalente Mbatha,5,used_substitute,Midfielder,6.2,56.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Themba Zwane,11,used_substitute,Midfielder,4.9,61.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Evidence Makgopa,17,used_substitute,Attacker,6.3,76.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Oswin Appollis,7,used_substitute,Attacker,6.3,76.0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Carlos Acevedo,12,unused_bench,Keeper,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Guillermo Ochoa,13,unused_bench,Keeper,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Jorge Sánchez,2,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Luis Romo,7,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Mateo Chávez,20,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Obed Vargas,18,unused_bench,Midfielder,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Orbelín Pineda,17,unused_bench,Midfielder,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,César Huerta,21,unused_bench,Attacker,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Guillermo Martínez,22,unused_bench,Attacker,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Santiago Giménez,11,unused_bench,Attacker,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Ricardo Goss,22,unused_bench,Keeper,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Sipho Chaine,16,unused_bench,Keeper,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Bradley Cross,26,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Kamogelo Sebelebele,25,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Khulumani Ndamane,3,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Olwethu Makhanya,24,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Samukelo Kabini,18,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Thabang Matuludi,2,unused_bench,Defender,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Relebohile Mofokeng,10,unused_bench,Attacker,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Thapelo Maseko,12,unused_bench,Attacker,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Tshepang Moremi,8,unused_bench,Attacker,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Hee-Chan Hwang,11,used_substitute,Attacker,6.5,62.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Hyun-Gyu Oh,18,used_substitute,Attacker,7.5,69.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Ji-Sung Eom,25,used_substitute,Attacker,6.6,69.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Jin-Gyu Kim,24,used_substitute,Midfielder,,84.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Jin-Seob Park,16,used_substitute,Midfielder,,84.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Adam Hlozek,9,used_substitute,Midfielder,6.1,63.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Michal Sadílek,18,used_substitute,Midfielder,6.0,63.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Tomás Chory,19,used_substitute,Attacker,5.9,63.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Mojmír Chytil,13,used_substitute,Attacker,,84.0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Bum-Keun Song,12,unused_bench,Keeper,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Hyeon-Woo Jo,21,unused_bench,Keeper,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Moon-Hwan Kim,15,unused_bench,Defender,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Tae-Hyeon Kim,5,unused_bench,Defender,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Wi-Je Cho,14,unused_bench,Defender,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Dong-Gyeong Lee,26,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Jens Castrop,23,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Jun-Ho Bae,17,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Gue-Sung Cho,9,unused_bench,Attacker,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Hyun-Jun Yang,20,unused_bench,Attacker,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Jindrich Stanek,16,unused_bench,Keeper,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Lukás Hornícek,23,unused_bench,Keeper,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,David Zima,2,unused_bench,Defender,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Tomás Holes,3,unused_bench,Defender,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,David Doudera,21,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,David Jurásek,14,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Hugo Sochurek,25,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Lukás Cerv,12,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Vladimír Darida,8,unused_bench,Midfielder,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Denis Visinsky,26,unused_bench,Attacker,,,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Jan Kuchta,11,unused_bench,Attacker,,,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Ahmed Fathi,20,used_substitute,Midfielder,6.9,60.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Karim Boudiaf,12,used_substitute,Midfielder,6.3,60.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Ahmed Alaaeldin,7,used_substitute,Attacker,6.4,60.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Mohamed Al Mannai,26,used_substitute,Midfielder,5.9,78.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Hassan Al Haidos,10,used_substitute,Attacker,,88.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Fabian Rieder,22,used_substitute,Midfielder,6.1,65.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Johan Manzambi,9,used_substitute,Midfielder,5.9,65.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Zeki Amdouni,23,used_substitute,Attacker,6.6,79.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Ardon Jashari,14,used_substitute,Midfielder,,89.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Miro Muheim,2,used_substitute,Midfielder,,89.0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Meshaal Barsham,22,unused_bench,Keeper,,,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Salah Zakaria,21,unused_bench,Keeper,,,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Hashmi Al Hussain,25,unused_bench,Defender,,,
