match_id,match_slug,match_url,title,home_team,away_team,kickoff,round,venue,referee,status,home_score,away_score,category,player,fotmob_rating,minutes_played,goals,assists,xg,xa,xg_xa,defensive_contributions,xgot,total_shots,shots_on_target,touches_in_opposition_box,successful_dribbles,offsides,touches,accurate_passes,chances_created,passes_into_final_third,accurate_crosses,accurate_long_balls,tackles,interceptions,blocks,recoveries,clearances,headed_clearance,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,fouls_committed,was_fouled,big_chances_missed,dispossessed
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Julián Quiñones,8.8,79.0,1.0,0.0,0.37,0.08,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Roberto Alvarado,8.2,90.0,0.0,1.0,0.0,0.71,0.71,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Raul Jiménez,8.0,76.0,1.0,0.0,0.84,0.01,0.85,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Érik Lira,7.9,76.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Raúl Rangel,7.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Israel Reyes,7.4,90.0,0.0,0.0,0.01,0.03,0.04,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Álvaro Fidalgo,7.2,66.0,0.0,0.0,0.0,0.01,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Jesús Gallardo,7.2,90.0,0.0,0.0,0.04,0.05,0.09,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Johan Vásquez,7.2,90.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Brian Gutiérrez,6.7,66.0,0.0,0.0,0.19,0.17,0.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Edson Álvarez,6.6,14.0,0.0,0.0,0.0,0.01,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Luis Chávez,6.5,24.0,0.0,0.0,0.0,0.01,0.01,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Khuliso Mudau,6.5,90.0,0.0,0.0,0.0,0.01,0.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Teboho Mokoena,6.5,90.0,0.0,0.0,0.0,0.01,0.01,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Oswin Appollis,6.3,13.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Evidence Makgopa,6.3,14.0,0.0,0.0,0.0,0.01,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Gilberto Mora,6.3,24.0,0.0,0.0,0.0,0.09,0.09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Ronwen Williams,6.2,90.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Thalente Mbatha,6.2,34.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Jayden Adams,6.2,61.0,0.0,0.0,0.0,0.06,0.06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,César Montes,6.1,90.0,0.0,0.0,0.0,0.01,0.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Mbekezeli Mbokazi,6.1,90.0,0.0,0.0,0.01,0.05,0.06,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Ime Okon,6.0,90.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Alexis Vega,6.0,11.0,0.0,0.0,0.0,0.01,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Armando González,5.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Aubrey Maphosa Modiba,5.9,77.0,0.0,0.0,0.02,0.0,0.02,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Nkosinathi Sibisi,5.8,90.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Lyle Foster,5.6,56.0,0.0,0.0,0.04,0.0,0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Iqraam Rayners,5.5,76.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Themba Zwane,4.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Top stats,Sphephelo Sithole,3.5,49.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Julián Quiñones,,,1.0,,0.37,,,,0.13,5.0,2.0,2.0,5/6 (83%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Raul Jiménez,,,1.0,,0.84,,,,1.15,4.0,2.0,4.0,0/2 (0%),1.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Roberto Alvarado,,,0.0,,0.0,,,,0.0,0.0,0.0,1.0,2/2 (100%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Érik Lira,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Raúl Rangel,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Israel Reyes,,,0.0,,0.01,,,,0.0,1.0,0.0,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Álvaro Fidalgo,,,0.0,,0.0,,,,0.0,0.0,0.0,2.0,1/1 (100%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Jesús Gallardo,,,0.0,,0.04,,,,0.0,2.0,0.0,2.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Johan Vásquez,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Brian Gutiérrez,,,0.0,,0.19,,,,0.0,4.0,0.0,4.0,0/2 (0%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Edson Álvarez,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Luis Chávez,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Khuliso Mudau,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Teboho Mokoena,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Oswin Appollis,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Evidence Makgopa,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Gilberto Mora,,,0.0,,0.0,,,,0.0,0.0,0.0,1.0,1/2 (50%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Ronwen Williams,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Thalente Mbatha,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0/1 (0%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Jayden Adams,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,1/1 (100%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,César Montes,,,0.0,,0.0,,,,0.0,0.0,0.0,2.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Mbekezeli Mbokazi,,,0.0,,0.01,,,,0.08,1.0,1.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Ime Okon,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0/1 (0%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Alexis Vega,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Armando González,,,0.0,,0.0,,,,0.0,0.0,0.0,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Aubrey Maphosa Modiba,,,0.0,,0.02,,,,0.05,1.0,1.0,0.0,0/2 (0%),1.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Nkosinathi Sibisi,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Lyle Foster,,,0.0,,0.04,,,,0.0,1.0,0.0,2.0,0/1 (0%),0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Iqraam Rayners,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Themba Zwane,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Attack,Sphephelo Sithole,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,
