match_id,match_slug,match_url,title,home_team,away_team,kickoff,round,venue,referee,status,home_score,away_score,team,opponent,side,player,shirt_number,starter,squad_role,position,line_index,line_size,slot_index,formation,team_lineup_rating,player_rating,minute_on,minute_off
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Rangel,1,True,starting_xi,GK,0,1,1,4-1-4-1,7.1,7.5,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Reyes,15,True,starting_xi,DEF,1,4,1,4-1-4-1,7.1,7.4,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Montes,3,True,starting_xi,DEF,1,4,2,4-1-4-1,7.1,6.1,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Vásquez,5,True,starting_xi,DEF,1,4,3,4-1-4-1,7.1,7.2,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Gallardo,23,True,starting_xi,DEF,1,4,4,4-1-4-1,7.1,7.2,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Lira,6,True,starting_xi,AM,2,1,1,4-1-4-1,7.1,7.9,0,76.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Alvarado,25,True,starting_xi,AM,3,4,1,4-1-4-1,7.1,8.2,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Gutiérrez,26,True,starting_xi,AM,3,4,2,4-1-4-1,7.1,6.7,0,66.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Fidalgo,8,True,starting_xi,AM,3,4,3,4-1-4-1,7.1,7.2,0,66.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Quiñones,16,True,starting_xi,AM,3,4,4,4-1-4-1,7.1,8.8,0,79.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,Mexico,South Africa,home,Jiménez,9,True,starting_xi,FWD,4,1,1,4-1-4-1,7.1,8.0,0,76.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Foster,9,True,starting_xi,FWD,3,2,1,5-3-2,5.8,5.6,0,56.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Rayners,15,True,starting_xi,FWD,3,2,2,5-3-2,5.8,5.5,0,76.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Adams,23,True,starting_xi,AM,2,3,1,5-3-2,5.8,6.2,0,61.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Sithole,13,True,starting_xi,AM,2,3,2,5-3-2,5.8,3.5,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Mokoena,4,True,starting_xi,AM,2,3,3,5-3-2,5.8,6.5,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Modiba,6,True,starting_xi,DEF,1,5,1,5-3-2,5.8,5.9,0,76.0
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Mudau,20,True,starting_xi,DEF,1,5,2,5-3-2,5.8,6.5,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Mbokazi,14,True,starting_xi,DEF,1,5,3,5-3-2,5.8,6.1,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Okon,21,True,starting_xi,DEF,1,5,4,5-3-2,5.8,6.0,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Sibisi,19,True,starting_xi,DEF,1,5,5,5-3-2,5.8,5.8,0,
4667751,south-africa-vs-mexico,https://www.fotmob.com/matches/south-africa-vs-mexico/1einvt#4667751,Mexico vs South Africa (2026-06-11T19:00:00.000Z),Mexico,South Africa,2026-06-11T19:00:00.000Z,FIFA World Cup Round 1,Mexico City Stadium,Wilton Sampaio,Full time,2,0,South Africa,Mexico,away,Williams,1,True,starting_xi,GK,0,1,1,5-3-2,5.8,6.2,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Kim,1,True,starting_xi,GK,0,1,1,3-4-2-1,7.4,7.7,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Lee,2,True,starting_xi,DEF,1,3,1,3-4-2-1,7.4,7.1,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Kim,4,True,starting_xi,DEF,1,3,2,3-4-2-1,7.4,7.4,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Lee,3,True,starting_xi,DEF,1,3,3,3-4-2-1,7.4,7.6,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Seol,22,True,starting_xi,AM,2,4,1,3-4-2-1,7.4,6.9,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Hwang,6,True,starting_xi,AM,2,4,2,3-4-2-1,7.4,8.9,0,84.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Paik,8,True,starting_xi,AM,2,4,3,3-4-2-1,7.4,7.3,0,84.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Lee,13,True,starting_xi,AM,2,4,4,3-4-2-1,7.4,6.9,0,69.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Lee,19,True,starting_xi,AM,3,2,1,3-4-2-1,7.4,8.4,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Lee,10,True,starting_xi,AM,3,2,2,3-4-2-1,7.4,7.4,0,62.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,South Korea,Czechia,home,Son,7,True,starting_xi,FWD,4,1,1,3-4-2-1,7.4,6.9,0,69.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Schick,10,True,starting_xi,FWD,4,1,1,3-4-2-1,6.4,5.9,0,63.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Sulc,15,True,starting_xi,AM,3,2,1,3-4-2-1,6.4,7.2,0,63.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Provod,17,True,starting_xi,AM,3,2,2,3-4-2-1,6.4,6.8,0,63.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Zeleny,20,True,starting_xi,AM,2,4,1,3-4-2-1,6.4,6.8,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Sojka,24,True,starting_xi,AM,2,4,2,3-4-2-1,6.4,6.6,0,84.0
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Soucek,22,True,starting_xi,AM,2,4,3,3-4-2-1,6.4,6.1,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Coufal,5,True,starting_xi,AM,2,4,4,3-4-2-1,6.4,6.9,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Krejcí,7,True,starting_xi,DEF,1,3,1,3-4-2-1,6.4,7.4,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Hranác,4,True,starting_xi,DEF,1,3,2,3-4-2-1,6.4,5.7,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Chaloupek,6,True,starting_xi,DEF,1,3,3,3-4-2-1,6.4,5.7,0,
4667752,south-korea-vs-czechia,https://www.fotmob.com/matches/south-korea-vs-czechia/273opa#4667752,South Korea vs Czechia (2026-06-12T02:00:00.000Z),South Korea,Czechia,2026-06-12T02:00:00.000Z,FIFA World Cup Round 1,Guadalajara Stadium,Amin Omar,Full time,2,1,Czechia,South Korea,away,Kovár,1,True,starting_xi,GK,0,1,1,3-4-2-1,6.4,6.8,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Abunada,1,True,starting_xi,GK,0,1,1,4-3-3,6.7,7.7,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Al Oui,13,True,starting_xi,DEF,1,4,1,4-3-3,6.7,6.4,0,60.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Miguel,2,True,starting_xi,DEF,1,4,2,4-3-3,6.7,7.3,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Khoukhi,16,True,starting_xi,DEF,1,4,3,4-3-3,6.7,6.9,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Elamin,14,True,starting_xi,DEF,1,4,4,4-3-3,6.7,7.2,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Gaber,5,True,starting_xi,AM,2,3,1,4-3-3,6.7,6.1,0,60.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Madibo,23,True,starting_xi,AM,2,3,2,4-3-3,6.7,6.4,0,78.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Laye,4,True,starting_xi,AM,2,3,3,4-3-3,6.7,6.8,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Junior,8,True,starting_xi,FWD,3,3,1,4-3-3,6.7,6.3,0,88.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Abdurisag,15,True,starting_xi,FWD,3,3,2,4-3-3,6.7,6.8,0,60.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Qatar,Switzerland,home,Afif,11,True,starting_xi,FWD,3,3,3,4-3-3,6.7,6.9,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Vargas,17,True,starting_xi,FWD,3,3,1,4-3-3,7.2,8.1,0,79.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Embolo,7,True,starting_xi,FWD,3,3,2,4-3-3,7.2,8.0,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Ndoye,11,True,starting_xi,FWD,3,3,3,4-3-3,7.2,7.2,0,65.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Freuler,8,True,starting_xi,AM,2,3,1,4-3-3,7.2,7.1,0,89.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Xhaka,10,True,starting_xi,AM,2,3,2,4-3-3,7.2,7.3,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Aebischer,20,True,starting_xi,AM,2,3,3,4-3-3,7.2,7.2,0,65.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Rodríguez,13,True,starting_xi,DEF,1,4,1,4-3-3,7.2,7.8,0,89.0
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Akanji,5,True,starting_xi,DEF,1,4,2,4-3-3,7.2,7.4,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Elvedi,4,True,starting_xi,DEF,1,4,3,4-3-3,7.2,7.3,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Zakaria,6,True,starting_xi,DEF,1,4,4,4-3-3,7.2,7.5,0,
4667758,qatar-vs-switzerland,https://www.fotmob.com/matches/qatar-vs-switzerland/1beswv#4667758,Qatar vs Switzerland (2026-06-13T19:00:00.000Z),Qatar,Switzerland,2026-06-13T19:00:00.000Z,FIFA World Cup Round 1,San Francisco Bay Area Stadium,Héctor Saíd Martínez Sorto,Full time,1,1,Switzerland,Qatar,away,Kobel,1,True,starting_xi,GK,0,1,1,4-3-3,7.2,7.5,0,
4667757,canada-vs-bosnia-herzegovina,https://www.fotmob.com/matches/canada-vs-bosnia-herzegovina/23f1qo#4667757,Canada vs Bosnia and Herzegovina (2026-06-12T19:00:00.000Z),Canada,Bosnia and Herzegovina,2026-06-12T19:00:00.000Z,FIFA World Cup Round 1,Toronto Stadium,Facundo Tello,Full time,1,1,Canada,Bosnia and Herzegovina,home,Crépeau,16,True,starting_xi,GK,0,1,1,4-4-2,6.9,7.5,0,
